production_order_id,product_id,machine_id,production_date,planned_quantity,actual_quantity,production_status,start_time,end_time
PRD0004090,MZ-FG-E17,MC032,2025-11-22,61,61,Completed,2025-11-22 00:30:00,2025-11-22 09:30:00
PRD0004091,MZ-FG-R100,MC030,2025-01-13,25,10,In Progress,2025-01-13 06:15:00,2025-01-13 13:15:00
PRD0004092,MZ-TG-Y200,MC050,2026-02-22,73,61,Delayed,2026-02-22 13:15:00,2026-02-23 12:15:00
PRD0004093,MZ-FG-M550,MC043,2026-03-27,40,39,Completed,2026-03-27 16:30:00,2026-03-27 18:30:00
PRD0004094,MZ-FG-E17,MC035,2025-10-23,207,195,Completed,2025-10-23 11:30:00,2025-10-23 14:30:00
PRD0004095,M1,MC025,2025-01-14,46,46,Completed,2025-01-14 15:30:00,2025-01-14 19:30:00
PRD0004096,M-01,MC006,2026-01-28,55,53,Completed,2026-01-28 17:30:00,2026-01-28 23:30:00
PRD0004097,CM-FL-V00,MC040,2025-08-11,198,195,Completed,2025-08-11 14:15:00,2025-08-11 17:15:00
PRD0004098,MZ-FG-E103,MC018,2025-01-25,60,58,Completed,2025-01-25 02:45:00,2025-01-25 06:45:00
PRD0004099,MZ-FG-C990,MC001,2025-04-05,38,16,In Progress,2025-04-05 17:45:00,2025-04-05 19:45:00
PRD0004100,MZ-FG-E102,MC010,2026-06-28,94,89,Completed,2026-06-28 19:45:00,2026-06-29 00:45:00
PRD0004101,FG226,MC006,2025-09-25,29,29,Completed,2025-09-25 18:45:00,2025-09-26 02:45:00
PRD0004102,MZ-FG-P010,MC026,2025-08-22,96,96,Completed,2025-08-22 19:15:00,2025-08-23 05:15:00
PRD0004103,MZ-FG-C10,MC017,2026-03-12,52,47,Completed,2026-03-12 13:45:00,2026-03-13 00:45:00
PRD0004104,MZ-FG-C950,MC036,2025-12-19,61,57,Completed,2025-12-19 05:45:00,2025-12-19 15:45:00
PRD0004105,M1,MC011,2026-04-16,88,88,Completed,2026-04-16 23:45:00,2026-04-17 00:45:00
PRD0004106,MZ-TG-Y200,MC038,2025-09-11,55,15,In Progress,2025-09-11 20:15:00,2025-09-12 11:15:00
PRD0004107,MZ-FG-E16,MC016,2025-08-10,52,10,Cancelled,2025-08-10 01:00:00,2025-08-10 10:00:00
PRD0004108,FG226,MC036,2026-03-04,69,19,In Progress,2026-03-04 20:15:00,2026-03-05 02:15:00
PRD0004109,MZ-FG-C900,MC041,2026-06-05,52,50,Completed,2026-06-05 00:15:00,2026-06-05 08:15:00
PRD0004110,MZ-FG-E102,MC015,2025-08-16,81,77,Completed,2025-08-16 21:00:00,2025-08-17 03:00:00
PRD0004111,MZ-FG-C990,MC034,2026-04-12,58,31,In Progress,2026-04-12 00:45:00,2026-04-12 06:45:00
PRD0004112,MZ-TG-A26,MC042,2025-04-12,30,30,Completed,2025-04-12 16:30:00,2025-04-12 22:30:00
PRD0004113,MZ-FG-R300,MC019,2025-11-09,118,112,Completed,2025-11-09 07:30:00,2025-11-09 11:30:00
PRD0004114,MZ-TG-Y120,MC011,2025-01-07,136,130,Completed,2025-01-07 05:45:00,2025-01-07 21:45:00
PRD0004115,MZ-FG-C10,MC020,2025-02-13,49,48,Completed,2025-02-13 10:00:00,2025-02-13 14:00:00
PRD0004116,MZ-TG-Y240,MC024,2026-01-10,94,19,In Progress,2026-01-10 07:00:00,2026-01-10 15:00:00
PRD0004117,MZ-TG-Y240,MC024,2026-02-04,31,29,Completed,2026-02-04 02:15:00,2026-02-04 06:15:00
PRD0004118,MZ-FG-C21,MC047,2026-05-05,81,73,Completed,2026-05-05 08:45:00,2026-05-05 14:45:00
PRD0004119,MZ-FG-C900,MC013,2025-04-11,87,53,In Progress,2025-04-11 06:00:00,2025-04-11 20:00:00
PRD0004120,MZ-FG-E101,MC011,2026-04-19,83,81,Completed,2026-04-19 01:45:00,2026-04-19 04:45:00
PRD0004121,MZ-TG-SR01,MC048,2026-02-18,23,5,In Progress,2026-02-18 07:30:00,2026-02-18 14:30:00
PRD0004122,MZ-FG-R200,MC036,2025-11-10,57,55,Delayed,2025-11-10 19:45:00,2025-11-11 03:45:00
PRD0004123,MZ-FG-R100,MC001,2026-03-09,55,55,Completed,2026-03-09 04:30:00,2026-03-09 06:30:00
PRD0004124,MZ-FG-C950,MC038,2026-05-07,27,27,Completed,2026-05-07 00:15:00,2026-05-07 09:15:00
PRD0004125,MZ-FG-M500,MC044,2026-04-03,41,41,Completed,2026-04-03 05:30:00,2026-04-03 14:30:00
PRD0004126,FG226,MC022,2025-01-29,35,32,Completed,2025-01-29 07:00:00,2025-01-29 13:00:00
PRD0004127,CM-FL-V00,MC020,2025-04-12,40,24,In Progress,2025-04-12 08:15:00,2025-04-12 16:15:00
PRD0004128,CM-FL-V00,MC005,2025-07-23,123,121,Completed,2025-07-23 06:30:00,2025-07-23 16:30:00
PRD0004129,MZ-FG-M550,MC023,2025-02-12,65,61,Completed,2025-02-12 10:45:00,2025-02-12 20:45:00
PRD0004130,MZ-FG-C950,MC043,2025-08-08,27,0,Scheduled,2025-08-08 23:00:00,2025-08-09 03:00:00
PRD0004131,M-01,MC022,2025-04-29,98,89,Completed,2025-04-29 05:15:00,2025-04-29 09:15:00
PRD0004132,MZ-FG-R200,MC050,2025-03-12,146,146,Completed,2025-03-12 03:45:00,2025-03-12 11:45:00
PRD0004133,MZ-FG-C950,MC049,2025-07-17,106,99,Delayed,2025-07-17 18:15:00,2025-07-18 00:15:00
PRD0004134,MZ-FG-E102,MC004,2025-09-01,8,7,Delayed,2025-09-01 23:00:00,2025-09-02 04:00:00
PRD0004135,MZ-FG-R200,MC017,2025-08-20,35,2,Cancelled,2025-08-20 17:45:00,2025-08-21 01:45:00
PRD0004136,MZ-FG-E103,MC047,2026-03-10,35,35,Completed,2026-03-10 21:00:00,2026-03-11 04:00:00
PRD0004137,MZ-TG-A27,MC031,2026-05-04,174,97,In Progress,2026-05-04 13:15:00,2026-05-04 17:15:00
PRD0004138,TG11,MC029,2026-01-22,49,46,Completed,2026-01-22 06:45:00,2026-01-22 09:45:00
PRD0004139,MZ-FG-M550,MC023,2025-02-02,81,79,Completed,2025-02-02 03:15:00,2025-02-02 12:15:00
PRD0004140,M-01,MC013,2025-12-19,17,16,Completed,2025-12-19 20:45:00,2025-12-19 22:45:00
PRD0004141,MZ-TG-A25,MC019,2026-06-07,42,40,Completed,2026-06-07 02:30:00,2026-06-07 09:30:00
PRD0004142,MZ-FG-E103,MC007,2025-05-04,38,34,Completed,2025-05-04 07:45:00,2025-05-04 17:45:00
PRD0004143,MZ-TG-A25,MC031,2025-11-06,33,31,Completed,2025-11-06 03:30:00,2025-11-06 10:30:00
PRD0004144,MZ-FG-R100,MC039,2025-02-02,23,20,Completed,2025-02-02 17:45:00,2025-02-02 19:45:00
PRD0004145,MZ-FG-E103,MC010,2025-10-22,84,77,Delayed,2025-10-22 09:00:00,2025-10-22 14:00:00
PRD0004146,MZ-TG-Y240,MC049,2026-04-06,50,46,Delayed,2026-04-06 18:30:00,2026-04-06 22:30:00
PRD0004147,MZ-FG-E102,MC048,2025-09-12,29,25,Delayed,2025-09-12 13:45:00,2025-09-12 17:45:00
PRD0004148,MZ-FG-M500,MC013,2025-07-26,51,9,Cancelled,2025-07-26 02:15:00,2025-07-26 06:15:00
PRD0004149,M1,MC022,2025-05-05,58,2,Cancelled,2025-05-05 04:45:00,2025-05-05 15:45:00
PRD0004150,MZ-TG-A25,MC044,2026-05-05,42,9,Cancelled,2026-05-05 23:00:00,2026-05-06 04:00:00
PRD0004151,MZ-FG-R300,MC017,2026-06-03,26,0,Scheduled,2026-06-03 04:00:00,2026-06-03 12:00:00
PRD0004152,MZ-FG-C950,MC016,2025-10-06,61,60,Completed,2025-10-06 21:15:00,2025-10-07 03:15:00
PRD0004153,MZ-FG-R200,MC031,2025-07-03,21,19,Completed,2025-07-03 01:00:00,2025-07-03 05:00:00
PRD0004154,MZ-FG-E16,MC023,2026-05-08,61,0,Scheduled,2026-05-08 06:30:00,2026-05-08 18:30:00
PRD0004155,MZ-FG-C900,MC045,2025-09-01,30,26,Completed,2025-09-01 19:15:00,2025-09-02 01:15:00
PRD0004156,MZ-FG-M550,MC013,2025-04-17,18,16,Completed,2025-04-17 20:00:00,2025-04-18 07:00:00
PRD0004157,MZ-FG-M500,MC023,2025-06-26,231,219,Completed,2025-06-26 12:15:00,2025-06-27 01:15:00
PRD0004158,TG11,MC032,2025-12-16,73,0,Scheduled,2025-12-16 16:00:00,2025-12-16 19:00:00
PRD0004159,M1,MC008,2026-03-06,60,52,Completed,2026-03-06 03:30:00,2026-03-06 07:30:00
PRD0004160,MZ-FG-C21,MC004,2025-03-22,98,93,Completed,2025-03-22 15:15:00,2025-03-22 17:15:00
PRD0004161,MZ-TG-A27,MC037,2025-05-19,17,17,Completed,2025-05-19 07:45:00,2025-05-19 13:45:00
PRD0004162,MZ-FG-E16,MC028,2025-02-06,109,100,Completed,2025-02-06 13:00:00,2025-02-06 20:00:00
PRD0004163,MZ-FG-E16,MC031,2025-07-05,37,34,Completed,2025-07-05 22:45:00,2025-07-06 09:45:00
PRD0004164,MZ-FG-C950,MC026,2025-05-24,51,48,Completed,2025-05-24 10:30:00,2025-05-24 16:30:00
PRD0004165,MZ-FG-C20,MC012,2026-01-28,119,118,Completed,2026-01-28 07:45:00,2026-01-28 10:45:00
PRD0004166,MZ-FG-C900,MC023,2025-02-26,25,24,Delayed,2025-02-26 11:15:00,2025-02-27 04:15:00
PRD0004167,MZ-FG-E17,MC010,2026-04-27,48,44,Completed,2026-04-27 04:45:00,2026-04-27 12:45:00
PRD0004168,MZ-FG-E16,MC044,2025-07-22,49,49,Completed,2025-07-22 01:30:00,2025-07-22 07:30:00
PRD0004169,MZ-FG-E101,MC021,2025-03-21,40,38,Completed,2025-03-21 09:15:00,2025-03-21 12:15:00
PRD0004170,MZ-TG-Y200,MC041,2025-01-29,35,33,Completed,2025-01-29 21:15:00,2025-01-30 01:15:00
PRD0004171,MZ-TG-SR01,MC036,2025-02-19,90,85,Completed,2025-02-19 03:15:00,2025-02-19 07:15:00
PRD0004172,MZ-FG-M500,MC020,2025-11-30,57,57,Completed,2025-11-30 03:30:00,2025-11-30 08:30:00
PRD0004173,MZ-FG-E101,MC028,2026-05-01,120,117,Completed,2026-05-01 20:15:00,2026-05-01 23:15:00
PRD0004174,MZ-FG-R300,MC012,2025-07-04,63,62,Completed,2025-07-04 16:45:00,2025-07-05 00:45:00
PRD0004175,MZ-FG-M500,MC016,2026-03-07,56,55,Completed,2026-03-07 15:15:00,2026-03-07 19:15:00
PRD0004176,MZ-FG-C900,MC028,2025-07-15,23,22,Completed,2025-07-15 08:15:00,2025-07-15 12:15:00
PRD0004177,MZ-FG-C10,MC028,2025-01-15,66,66,Delayed,2025-01-15 06:30:00,2025-01-15 12:30:00
PRD0004178,M1,MC008,2025-10-05,52,46,Completed,2025-10-05 20:30:00,2025-10-06 00:30:00
PRD0004179,MZ-TG-A25,MC047,2025-11-28,47,45,Completed,2025-11-28 05:15:00,2025-11-28 09:15:00
PRD0004180,MZ-FG-C20,MC020,2025-05-27,91,86,Completed,2025-05-27 00:00:00,2025-05-27 02:00:00
PRD0004181,MZ-FG-C20,MC002,2026-04-18,11,11,Delayed,2026-04-18 05:30:00,2026-04-18 08:30:00
PRD0004182,MZ-FG-E102,MC044,2026-01-03,28,27,Completed,2026-01-03 07:30:00,2026-01-03 17:30:00
PRD0004183,MZ-TG-SR01,MC043,2025-08-14,84,84,Completed,2025-08-14 16:00:00,2025-08-14 18:00:00
PRD0004184,MZ-TG-A20,MC005,2025-08-05,60,58,Completed,2025-08-05 22:45:00,2025-08-06 08:45:00
PRD0004185,MZ-FG-E103,MC049,2025-01-03,50,50,Completed,2025-01-03 05:30:00,2025-01-03 06:30:00
PRD0004186,MZ-FG-E15,MC024,2026-03-05,92,86,Completed,2026-03-05 09:45:00,2026-03-05 15:45:00
PRD0004187,TG11,MC034,2026-03-19,35,35,Completed,2026-03-19 04:15:00,2026-03-19 13:15:00
PRD0004188,MZ-TG-Y120,MC046,2025-05-02,89,84,Completed,2025-05-02 16:15:00,2025-05-02 21:15:00
PRD0004189,FG226,MC017,2025-10-23,23,3,Cancelled,2025-10-23 14:15:00,2025-10-23 20:15:00
PRD0004190,MZ-TG-Y240,MC013,2025-03-13,76,76,Delayed,2025-03-13 12:00:00,2025-03-13 17:00:00
PRD0004191,MZ-FG-C990,MC031,2026-06-27,98,18,Cancelled,2026-06-27 14:15:00,2026-06-27 19:15:00
PRD0004192,MZ-FG-C900,MC030,2025-07-30,34,32,Completed,2025-07-30 12:00:00,2025-07-31 00:00:00
PRD0004193,MZ-TG-E202,MC007,2025-07-17,77,29,In Progress,2025-07-17 17:15:00,2025-07-18 04:15:00
PRD0004194,MZ-TG-A25,MC027,2025-07-23,56,53,Completed,2025-07-23 23:30:00,2025-07-24 07:30:00
PRD0004195,MZ-FG-M550,MC045,2026-02-10,59,59,Completed,2026-02-10 07:00:00,2026-02-11 00:00:00
PRD0004196,M-01,MC039,2025-12-23,68,65,Completed,2025-12-23 08:00:00,2025-12-23 15:00:00
PRD0004197,MZ-TG-Y240,MC042,2026-06-21,69,69,Completed,2026-06-21 00:00:00,2026-06-21 07:00:00
PRD0004198,MZ-FG-E103,MC011,2025-09-30,127,46,In Progress,2025-09-30 05:45:00,2025-09-30 12:45:00
PRD0004199,MZ-FG-E15,MC007,2025-02-22,52,52,Completed,2025-02-22 12:45:00,2025-02-22 22:45:00
PRD0004200,MZ-FG-E108,MC040,2026-03-24,64,63,Completed,2026-03-24 05:00:00,2026-03-24 18:00:00
PRD0004201,MZ-FG-E15,MC005,2025-12-28,234,220,Completed,2025-12-28 07:45:00,2025-12-28 17:45:00
PRD0004202,CM-FL-V00,MC044,2025-12-11,34,33,Completed,2025-12-11 22:15:00,2025-12-12 01:15:00
PRD0004203,MZ-FG-M500,MC014,2025-11-09,27,26,Completed,2025-11-09 07:45:00,2025-11-09 11:45:00
PRD0004204,MZ-FG-E15,MC020,2026-03-17,91,91,Completed,2026-03-17 14:00:00,2026-03-17 19:00:00
PRD0004205,MZ-FG-M525,MC025,2025-01-05,57,34,In Progress,2025-01-05 10:15:00,2025-01-05 19:15:00
PRD0004206,MZ-FG-C10,MC011,2025-02-05,71,70,Completed,2025-02-05 10:15:00,2025-02-05 15:15:00
PRD0004207,MZ-FG-R300,MC022,2025-07-03,91,64,In Progress,2025-07-03 14:30:00,2025-07-03 22:30:00
PRD0004208,MZ-FG-E102,MC023,2025-08-29,24,2,Cancelled,2025-08-29 19:45:00,2025-08-29 22:45:00
PRD0004209,MZ-TG-A25,MC023,2026-02-26,43,42,Completed,2026-02-26 11:00:00,2026-02-26 17:00:00
PRD0004210,MZ-FG-C20,MC011,2025-08-16,55,54,Completed,2025-08-16 12:00:00,2025-08-16 20:00:00
PRD0004211,MZ-FG-M500,MC011,2025-08-06,52,50,Completed,2025-08-06 19:15:00,2025-08-06 23:15:00
PRD0004212,MZ-FG-C10,MC046,2025-11-12,78,72,Completed,2025-11-12 12:00:00,2025-11-12 18:00:00
PRD0004213,MZ-TG-A26,MC045,2026-06-27,84,77,Completed,2026-06-27 06:45:00,2026-06-27 13:45:00
PRD0004214,TG11,MC011,2026-04-29,36,6,Cancelled,2026-04-29 06:00:00,2026-04-29 10:00:00
PRD0004215,MZ-FG-R100,MC035,2025-10-05,19,4,In Progress,2025-10-05 17:15:00,2025-10-06 00:15:00
PRD0004216,MZ-FG-E16,MC013,2026-05-07,64,64,Completed,2026-05-07 05:30:00,2026-05-07 07:30:00
PRD0004217,MZ-FG-E101,MC042,2026-05-22,40,40,Completed,2026-05-22 19:00:00,2026-05-23 07:00:00
PRD0004218,MZ-TG-Y240,MC023,2025-12-17,39,35,Completed,2025-12-17 04:45:00,2025-12-17 18:45:00
PRD0004219,MZ-FG-E16,MC047,2026-03-01,39,29,In Progress,2026-03-01 23:30:00,2026-03-02 03:30:00
PRD0004220,MZ-FG-E15,MC037,2025-03-09,147,133,Completed,2025-03-09 03:15:00,2025-03-09 14:15:00
PRD0004221,MZ-TG-Y120,MC010,2026-04-15,107,104,Completed,2026-04-15 09:45:00,2026-04-15 14:45:00
PRD0004222,MZ-TG-SR01,MC020,2025-06-14,50,49,Completed,2025-06-14 12:15:00,2025-06-14 18:15:00
PRD0004223,TG11,MC018,2026-01-26,48,0,Scheduled,2026-01-26 06:15:00,2026-01-26 10:15:00
PRD0004224,MZ-TG-Y200,MC022,2025-01-29,91,86,Completed,2025-01-29 01:45:00,2025-01-29 04:45:00
PRD0004225,MZ-FG-M550,MC028,2026-02-12,77,73,Delayed,2026-02-12 16:00:00,2026-02-12 22:00:00
PRD0004226,MZ-TG-Y200,MC039,2025-05-06,30,28,Completed,2025-05-06 15:00:00,2025-05-06 18:00:00
PRD0004227,MZ-FG-R300,MC006,2025-07-28,63,5,Cancelled,2025-07-28 00:00:00,2025-07-28 02:00:00
PRD0004228,MZ-FG-C900,MC010,2026-03-05,41,41,Completed,2026-03-05 17:15:00,2026-03-06 03:15:00
PRD0004229,MZ-TG-E202,MC002,2025-05-11,75,64,Completed,2025-05-11 13:00:00,2025-05-11 20:00:00
PRD0004230,MZ-FG-E16,MC018,2026-05-10,37,18,In Progress,2026-05-10 21:15:00,2026-05-11 01:15:00
PRD0004231,MZ-FG-C950,MC019,2026-06-26,46,11,Cancelled,2026-06-26 01:45:00,2026-06-26 11:45:00
PRD0004232,TG11,MC021,2026-04-14,172,161,Completed,2026-04-14 18:45:00,2026-04-15 02:45:00
PRD0004233,MZ-TG-Y240,MC028,2025-05-18,89,88,Completed,2025-05-18 03:45:00,2025-05-18 14:45:00
PRD0004234,MZ-FG-C990,MC002,2026-01-28,37,34,Completed,2026-01-28 12:00:00,2026-01-29 01:00:00
PRD0004235,MZ-TG-Y120,MC035,2025-08-11,42,38,Completed,2025-08-11 20:30:00,2025-08-12 01:30:00
PRD0004236,MZ-FG-E108,MC004,2025-07-23,94,58,In Progress,2025-07-23 23:00:00,2025-07-24 06:00:00
PRD0004237,MZ-FG-E108,MC031,2025-04-20,93,87,Completed,2025-04-20 18:45:00,2025-04-21 02:45:00
PRD0004238,MZ-TG-A25,MC043,2025-10-02,65,65,Completed,2025-10-02 08:30:00,2025-10-02 12:30:00
PRD0004239,MZ-FG-M525,MC042,2025-12-14,51,48,Completed,2025-12-14 05:45:00,2025-12-14 10:45:00
PRD0004240,MZ-FG-E101,MC031,2025-04-07,30,26,Completed,2025-04-07 06:45:00,2025-04-07 16:45:00
PRD0004241,MZ-TG-Y120,MC034,2025-11-20,66,50,In Progress,2025-11-20 00:15:00,2025-11-20 11:15:00
PRD0004242,MZ-FG-M550,MC021,2026-01-14,41,39,Completed,2026-01-14 11:45:00,2026-01-14 13:45:00
PRD0004243,MZ-FG-M500,MC030,2025-04-09,92,83,Completed,2025-04-09 02:15:00,2025-04-09 06:15:00
PRD0004244,MZ-FG-C950,MC041,2026-05-10,47,13,Cancelled,2026-05-10 17:45:00,2026-05-11 13:45:00
PRD0004245,MZ-TG-A25,MC034,2026-04-04,62,9,Cancelled,2026-04-04 14:00:00,2026-04-05 00:00:00
PRD0004246,MZ-FG-C10,MC014,2025-07-28,173,4,Cancelled,2025-07-28 13:45:00,2025-07-28 18:45:00
PRD0004247,MZ-FG-M500,MC024,2025-12-02,99,68,In Progress,2025-12-02 13:15:00,2025-12-02 18:15:00
PRD0004248,MZ-TG-A26,MC045,2025-09-29,68,39,In Progress,2025-09-29 08:30:00,2025-09-29 11:30:00
PRD0004249,TG11,MC044,2025-05-24,73,72,Completed,2025-05-24 03:45:00,2025-05-24 06:45:00
PRD0004250,MZ-TG-A27,MC035,2025-12-25,36,35,Completed,2025-12-25 18:00:00,2025-12-26 01:00:00
PRD0004251,MZ-TG-SR01,MC036,2025-03-31,115,69,In Progress,2025-03-31 08:00:00,2025-03-31 14:00:00
PRD0004252,MZ-FG-R300,MC017,2025-04-26,23,21,Completed,2025-04-26 00:45:00,2025-04-26 11:45:00
PRD0004253,MZ-FG-E15,MC009,2026-06-25,102,93,Completed,2026-06-25 13:00:00,2026-06-25 20:00:00
PRD0004254,MZ-FG-E102,MC036,2026-02-15,92,81,Completed,2026-02-15 14:45:00,2026-02-16 08:45:00
PRD0004255,MZ-FG-C21,MC017,2025-11-03,31,31,Delayed,2025-11-03 16:45:00,2025-11-03 23:45:00
PRD0004256,MZ-FG-C900,MC048,2026-03-17,72,66,Completed,2026-03-17 07:45:00,2026-03-17 13:45:00
PRD0004257,MZ-FG-P010,MC012,2025-08-24,91,91,Completed,2025-08-24 12:30:00,2025-08-24 19:30:00
PRD0004258,MZ-TG-A27,MC030,2026-02-12,43,30,In Progress,2026-02-12 15:15:00,2026-02-12 23:15:00
PRD0004259,MZ-FG-E102,MC011,2025-06-27,31,31,Completed,2025-06-27 22:15:00,2025-06-28 00:15:00
PRD0004260,MZ-FG-C21,MC009,2026-06-20,41,39,Delayed,2026-06-20 16:00:00,2026-06-21 01:00:00
PRD0004261,MZ-FG-R300,MC004,2025-09-01,46,42,Completed,2025-09-01 11:30:00,2025-09-01 17:30:00
PRD0004262,MZ-FG-E101,MC042,2026-02-23,188,179,Delayed,2026-02-23 12:15:00,2026-02-23 20:15:00
PRD0004263,MZ-TG-Y200,MC049,2025-10-07,31,2,Cancelled,2025-10-07 22:00:00,2025-10-08 01:00:00
PRD0004264,MZ-TG-A26,MC006,2025-10-05,97,95,Completed,2025-10-05 10:30:00,2025-10-05 11:30:00
PRD0004265,M1,MC031,2025-08-12,107,107,Completed,2025-08-12 01:45:00,2025-08-12 09:45:00
PRD0004266,MZ-FG-C20,MC041,2026-05-05,102,97,Completed,2026-05-05 02:30:00,2026-05-05 05:30:00
PRD0004267,MZ-TG-SR01,MC019,2025-11-05,45,41,Completed,2025-11-05 05:45:00,2025-11-05 20:45:00
PRD0004268,MZ-FG-C20,MC005,2025-03-09,103,0,Scheduled,2025-03-09 13:30:00,2025-03-09 23:30:00
PRD0004269,MZ-FG-E103,MC046,2025-04-27,93,93,Completed,2025-04-27 19:00:00,2025-04-28 05:00:00
PRD0004270,MZ-FG-M525,MC004,2025-12-03,225,219,Completed,2025-12-03 06:15:00,2025-12-03 11:15:00
PRD0004271,M-01,MC003,2025-09-27,64,62,Completed,2025-09-27 14:45:00,2025-09-28 06:45:00
PRD0004272,MZ-FG-C950,MC042,2025-06-23,47,44,Completed,2025-06-23 21:45:00,2025-06-24 03:45:00
PRD0004273,TG11,MC012,2026-03-14,61,32,In Progress,2026-03-14 01:15:00,2026-03-14 12:15:00
PRD0004274,MZ-FG-R200,MC013,2025-07-09,46,46,Completed,2025-07-09 21:15:00,2025-07-10 07:15:00
PRD0004275,MZ-TG-A25,MC029,2025-08-08,11,10,Completed,2025-08-08 00:30:00,2025-08-08 02:30:00
PRD0004276,TG11,MC028,2025-01-15,183,183,Completed,2025-01-15 01:30:00,2025-01-15 20:30:00
PRD0004277,MZ-FG-C900,MC017,2025-08-06,85,83,Completed,2025-08-06 09:45:00,2025-08-06 17:45:00
PRD0004278,MZ-FG-M550,MC047,2026-06-19,108,99,Completed,2026-06-19 18:00:00,2026-06-19 19:00:00
PRD0004279,MZ-TG-A25,MC030,2025-03-16,84,83,Completed,2025-03-16 19:15:00,2025-03-17 03:15:00
PRD0004280,TG11,MC046,2025-08-26,43,20,In Progress,2025-08-26 02:00:00,2025-08-26 07:00:00
PRD0004281,MZ-TG-Y240,MC020,2026-01-08,131,125,Completed,2026-01-08 15:45:00,2026-01-08 23:45:00
PRD0004282,MZ-FG-M550,MC039,2025-06-20,73,69,Delayed,2025-06-20 09:30:00,2025-06-20 14:30:00
PRD0004283,MZ-TG-Y240,MC007,2025-03-18,85,84,Completed,2025-03-18 09:45:00,2025-03-19 00:45:00
PRD0004284,MZ-FG-E108,MC043,2026-01-03,130,125,Completed,2026-01-03 10:30:00,2026-01-03 17:30:00
PRD0004285,MZ-TG-A25,MC032,2025-07-23,67,60,Completed,2025-07-23 11:15:00,2025-07-23 15:15:00
PRD0004286,MZ-FG-P010,MC010,2026-03-28,54,50,Completed,2026-03-28 11:45:00,2026-03-28 18:45:00
PRD0004287,MZ-FG-M525,MC047,2026-06-30,140,127,Completed,2026-06-30 05:45:00,2026-06-30 11:45:00
PRD0004288,MZ-FG-P010,MC017,2025-07-09,89,85,Completed,2025-07-09 13:30:00,2025-07-09 17:30:00
PRD0004289,MZ-TG-A20,MC017,2025-01-02,21,20,Completed,2025-01-02 12:30:00,2025-01-02 22:30:00
PRD0004290,CM-FL-V00,MC027,2025-11-13,67,61,Completed,2025-11-13 06:45:00,2025-11-13 09:45:00
PRD0004291,MZ-TG-A20,MC018,2025-03-21,60,58,Completed,2025-03-21 11:15:00,2025-03-21 17:15:00
PRD0004292,FG226,MC044,2025-05-12,45,10,Cancelled,2025-05-12 09:15:00,2025-05-12 12:15:00
PRD0004293,MZ-TG-A20,MC004,2025-06-05,98,32,In Progress,2025-06-05 20:00:00,2025-06-06 03:00:00
PRD0004294,MZ-FG-E108,MC043,2025-07-27,111,106,Completed,2025-07-27 04:30:00,2025-07-27 08:30:00
PRD0004295,TG11,MC003,2025-07-06,63,37,In Progress,2025-07-06 09:00:00,2025-07-06 20:00:00
PRD0004296,M1,MC038,2025-06-17,43,39,Completed,2025-06-17 06:00:00,2025-06-17 09:00:00
PRD0004297,MZ-FG-E103,MC032,2026-02-16,72,72,Completed,2026-02-16 06:45:00,2026-02-16 13:45:00
PRD0004298,MZ-FG-E16,MC005,2025-01-29,55,51,Completed,2025-01-29 22:45:00,2025-01-30 07:45:00
PRD0004299,MZ-FG-E16,MC021,2025-09-07,62,45,In Progress,2025-09-07 23:15:00,2025-09-08 16:15:00
PRD0004300,MZ-FG-M525,MC019,2025-04-11,49,13,Cancelled,2025-04-11 06:15:00,2025-04-11 16:15:00
PRD0004301,CM-FL-V00,MC012,2025-10-21,49,48,Completed,2025-10-21 01:15:00,2025-10-21 10:15:00
PRD0004302,MZ-FG-C900,MC008,2025-05-07,60,24,In Progress,2025-05-07 09:00:00,2025-05-07 15:00:00
PRD0004303,MZ-FG-R100,MC015,2025-06-30,60,59,Completed,2025-06-30 07:30:00,2025-06-30 11:30:00
PRD0004304,MZ-FG-M500,MC006,2025-08-08,52,51,Completed,2025-08-08 01:30:00,2025-08-08 11:30:00
PRD0004305,MZ-TG-A27,MC050,2025-07-03,75,71,Completed,2025-07-03 19:15:00,2025-07-03 23:15:00
PRD0004306,MZ-FG-R100,MC013,2026-01-31,64,61,Completed,2026-01-31 12:30:00,2026-01-31 14:30:00
PRD0004307,MZ-FG-R300,MC004,2026-05-01,45,34,In Progress,2026-05-01 04:30:00,2026-05-01 08:30:00
PRD0004308,M1,MC012,2025-11-11,56,51,Completed,2025-11-11 02:45:00,2025-11-11 06:45:00
PRD0004309,MZ-FG-C990,MC036,2025-10-13,71,64,Completed,2025-10-13 17:15:00,2025-10-13 21:15:00
PRD0004310,MZ-FG-E103,MC012,2025-09-08,26,24,Completed,2025-09-08 19:30:00,2025-09-08 23:30:00
PRD0004311,MZ-FG-E16,MC005,2025-01-16,32,27,Delayed,2025-01-16 06:45:00,2025-01-16 16:45:00
PRD0004312,MZ-TG-A27,MC010,2026-01-12,99,99,Completed,2026-01-12 11:15:00,2026-01-12 14:15:00
PRD0004313,MZ-FG-C990,MC044,2026-04-27,42,40,Delayed,2026-04-27 15:45:00,2026-04-27 21:45:00
PRD0004314,MZ-FG-C10,MC035,2025-05-20,22,22,Completed,2025-05-20 19:45:00,2025-05-21 03:45:00
PRD0004315,MZ-FG-C950,MC013,2026-03-22,44,41,Completed,2026-03-22 23:30:00,2026-03-23 03:30:00
