po_item_id,po_id,material_id,quantity,unit_price,total_value,delivery_status
POI00001731,PO0000853,MAT00052,17,775.95,13191.15,Delivered
POI00001732,PO0000853,MAT00051,7,72.61,508.27,Delivered
POI00001733,PO0000853,MAT00058,46,52.46,2413.16,Cancelled
POI00001734,PO0000854,MAT00025,20,258.09,5161.8,Partially Delivered
POI00001735,PO0000854,MAT00015,3,44.57,133.71,Delivered
POI00001736,PO0000855,MAT00013,10,117.09,1170.9,Delivered
POI00001737,PO0000856,MAT00037,3,430.21,1290.63,Delivered
POI00001738,PO0000856,MAT00033,25,94.54,2363.5,Delivered
POI00001739,PO0000857,MAT00019,17,343.83,5845.11,Delivered
POI00001740,PO0000858,MAT00044,16,531.49,8503.84,Pending
POI00001741,PO0000858,MAT00044,18,539.98,9719.64,Cancelled
POI00001742,PO0000858,MAT00039,12,174.37,2092.44,Partially Delivered
POI00001743,PO0000859,MAT00002,13,125.69,1633.97,Delivered
POI00001744,PO0000859,MAT00019,8,307.79,2462.32,Delivered
POI00001745,PO0000860,MAT00185,30,180.97,5429.1,Delivered
POI00001746,PO0000861,MAT00207,21,166.17,3489.57,Partially Delivered
POI00001747,PO0000861,MAT00204,2,1526.4,3052.8,Delivered
POI00001748,PO0000861,MAT00203,10,63.23,632.3,Delivered
POI00001749,PO0000862,MAT00092,20,639.25,12785.0,Partially Delivered
POI00001750,PO0000862,MAT00076,13,82.07,1066.91,Pending
POI00001751,PO0000862,MAT00091,88,252.76,22242.88,Cancelled
POI00001752,PO0000863,MAT00009,10,429.46,4294.6,Delivered
POI00001753,PO0000863,MAT00023,96,555.36,53314.56,Delivered
POI00001754,PO0000863,MAT00009,16,440.04,7040.64,Delivered
POI00001755,PO0000863,MAT00005,64,293.19,18764.16,Delivered
POI00001756,PO0000864,MAT00103,75,78.27,5870.25,Delivered
POI00001757,PO0000865,MAT00268,21,167.33,3513.93,Delivered
POI00001758,PO0000866,MAT00018,20,363.0,7260.0,Delivered
POI00001759,PO0000866,MAT00006,10,317.7,3177.0,Delivered
POI00001760,PO0000867,MAT00069,163,242.87,39587.81,Delivered
POI00001761,PO0000867,MAT00055,18,8.79,158.22,Delivered
POI00001762,PO0000867,MAT00064,19,123.94,2354.86,Delivered
POI00001763,PO0000868,MAT00217,166,125.64,20856.24,Delivered
POI00001764,PO0000869,MAT00068,7,139.21,974.47,Partially Delivered
POI00001765,PO0000869,MAT00135,22,60.35,1327.7,Pending
POI00001766,PO0000870,MAT00065,27,149.52,4037.04,Pending
POI00001767,PO0000870,MAT00075,134,102.14,13686.76,Delivered
POI00001768,PO0000871,MAT00084,4,201.02,804.08,Pending
POI00001769,PO0000872,MAT00201,62,134.83,8359.46,Delivered
POI00001770,PO0000873,MAT00231,12,407.31,4887.72,Pending
POI00001771,PO0000873,MAT00237,54,856.42,46246.68,Pending
POI00001772,PO0000873,MAT00237,2,790.87,1581.74,Pending
POI00001773,PO0000874,MAT00039,34,179.19,6092.46,Partially Delivered
POI00001774,PO0000875,MAT00089,12,559.11,6709.32,Delivered
POI00001775,PO0000876,MAT00111,63,68.65,4324.95,Delivered
POI00001776,PO0000876,MAT00111,18,77.63,1397.34,Pending
POI00001777,PO0000877,MAT00186,2,261.2,522.4,Delivered
POI00001778,PO0000877,MAT00186,25,294.01,7350.25,Delivered
POI00001779,PO0000877,MAT00186,4,267.31,1069.24,Delivered
POI00001780,PO0000878,MAT00036,13,105.81,1375.53,Partially Delivered
POI00001781,PO0000879,MAT00191,96,824.03,79106.88,Delivered
POI00001782,PO0000879,MAT00191,32,827.1,26467.2,Delivered
POI00001783,PO0000879,MAT00191,7,791.54,5540.78,Delivered
POI00001784,PO0000880,MAT00245,7,94.6,662.2,Pending
POI00001785,PO0000881,MAT00115,38,28.44,1080.72,Delivered
POI00001786,PO0000882,MAT00255,7,1221.04,8547.28,Delivered
POI00001787,PO0000882,MAT00264,49,777.68,38106.32,Delivered
POI00001788,PO0000882,MAT00259,2,248.85,497.7,Delivered
POI00001789,PO0000883,MAT00097,13,590.17,7672.21,Delivered
POI00001790,PO0000883,MAT00088,50,1121.73,56086.5,Delivered
POI00001791,PO0000884,MAT00012,92,382.87,35224.04,Delivered
POI00001792,PO0000885,MAT00122,32,346.22,11079.04,Delivered
POI00001793,PO0000885,MAT00162,9,2351.56,21164.04,Cancelled
POI00001794,PO0000886,MAT00167,20,167.12,3342.4,Delivered
POI00001795,PO0000887,MAT00026,17,599.0,10183.0,Delivered
POI00001796,PO0000887,MAT00035,9,744.33,6698.97,Delivered
POI00001797,PO0000888,MAT00220,21,280.1,5882.1,Delivered
POI00001798,PO0000888,MAT00220,8,278.88,2231.04,Delivered
POI00001799,PO0000888,MAT00220,3,327.67,983.01,Delivered
POI00001800,PO0000889,MAT00230,113,357.17,40360.21,Delivered
POI00001801,PO0000889,MAT00229,4,447.11,1788.44,Delivered
POI00001802,PO0000890,MAT00074,27,218.95,5911.65,Delivered
POI00001803,PO0000890,MAT00072,76,522.56,39714.56,Delivered
POI00001804,PO0000890,MAT00063,18,235.69,4242.42,Delivered
POI00001805,PO0000891,MAT00097,36,720.05,25921.8,Delivered
POI00001806,PO0000891,MAT00088,54,1140.45,61584.3,Delivered
POI00001807,PO0000892,MAT00046,46,421.73,19399.58,Delivered
POI00001808,PO0000892,MAT00041,1,2466.33,2466.33,Delivered
POI00001809,PO0000892,MAT00038,10,799.21,7992.1,Delivered
POI00001810,PO0000893,MAT00063,7,209.63,1467.41,Delivered
POI00001811,PO0000893,MAT00068,18,126.73,2281.14,Delivered
POI00001812,PO0000894,MAT00254,56,424.19,23754.64,Cancelled
POI00001813,PO0000895,MAT00264,14,737.3,10322.2,Delivered
POI00001814,PO0000895,MAT00264,25,844.99,21124.75,Delivered
POI00001815,PO0000895,MAT00264,2,744.76,1489.52,Delivered
POI00001816,PO0000895,MAT00255,12,1050.58,12606.96,Delivered
POI00001817,PO0000896,MAT00239,6,657.41,3944.46,Delivered
POI00001818,PO0000897,MAT00085,33,630.22,20797.26,Delivered
POI00001819,PO0000897,MAT00078,5,109.01,545.05,Delivered
POI00001820,PO0000897,MAT00099,12,794.98,9539.76,Delivered
POI00001821,PO0000898,MAT00191,8,767.8,6142.4,Delivered
POI00001822,PO0000898,MAT00191,14,951.93,13327.02,Delivered
POI00001823,PO0000899,MAT00209,63,319.99,20159.37,Delivered
POI00001824,PO0000900,MAT00093,54,566.75,30604.5,Delivered
POI00001825,PO0000901,MAT00240,8,637.63,5101.04,Pending
POI00001826,PO0000902,MAT00207,13,157.03,2041.39,Delivered
POI00001827,PO0000902,MAT00204,11,1447.91,15927.01,Cancelled
POI00001828,PO0000903,MAT00156,12,179.98,2159.76,Delivered
POI00001829,PO0000903,MAT00160,41,489.89,20085.49,Delivered
POI00001830,PO0000903,MAT00174,63,308.21,19417.23,Delivered
POI00001831,PO0000904,MAT00186,9,287.24,2585.16,Delivered
POI00001832,PO0000904,MAT00186,76,256.67,19506.92,Delivered
POI00001833,PO0000904,MAT00186,79,287.39,22703.81,Delivered
POI00001834,PO0000905,MAT00032,26,71.33,1854.58,Delivered
POI00001835,PO0000905,MAT00050,16,128.21,2051.36,Delivered
POI00001836,PO0000906,MAT00094,2,112.0,224.0,Pending
POI00001837,PO0000906,MAT00090,6,257.22,1543.32,Pending
POI00001838,PO0000907,MAT00281,11,76.78,844.58,Delivered
POI00001839,PO0000907,MAT00285,84,79.85,6707.4,Delivered
POI00001840,PO0000908,MAT00153,21,150.66,3163.86,Pending
POI00001841,PO0000909,MAT00249,14,322.23,4511.22,Delivered
POI00001842,PO0000910,MAT00260,7,303.02,2121.14,Partially Delivered
POI00001843,PO0000910,MAT00268,27,174.24,4704.48,Delivered
POI00001844,PO0000911,MAT00095,9,27.69,249.21,Delivered
POI00001845,PO0000911,MAT00096,4,318.74,1274.96,Delivered
POI00001846,PO0000911,MAT00096,152,262.3,39869.6,Delivered
POI00001847,PO0000912,MAT00043,32,242.86,7771.52,Delivered
POI00001848,PO0000912,MAT00043,10,256.15,2561.5,Delivered
POI00001849,PO0000913,MAT00110,10,518.8,5188.0,Delivered
POI00001850,PO0000914,MAT00016,3,566.04,1698.12,Partially Delivered
POI00001851,PO0000914,MAT00016,23,587.7,13517.1,Delivered
POI00001852,PO0000914,MAT00013,9,108.71,978.39,Pending
POI00001853,PO0000915,MAT00009,5,404.9,2024.5,Delivered
POI00001854,PO0000915,MAT00005,3,274.27,822.81,Delivered
POI00001855,PO0000916,MAT00112,13,482.1,6267.3,Delivered
POI00001856,PO0000916,MAT00102,20,278.75,5575.0,Delivered
POI00001857,PO0000917,MAT00043,1,277.3,277.3,Pending
POI00001858,PO0000918,MAT00113,35,1215.97,42558.95,Delivered
POI00001859,PO0000918,MAT00110,13,551.27,7166.51,Delivered
POI00001860,PO0000918,MAT00113,12,1181.26,14175.12,Delivered
POI00001861,PO0000918,MAT00110,55,545.22,29987.1,Delivered
POI00001862,PO0000919,MAT00255,11,1048.81,11536.91,Delivered
POI00001863,PO0000919,MAT00259,8,240.88,1927.04,Delivered
POI00001864,PO0000919,MAT00264,83,725.16,60188.28,Delivered
POI00001865,PO0000920,MAT00254,68,477.89,32496.52,Delivered
POI00001866,PO0000920,MAT00251,39,119.78,4671.42,Delivered
POI00001867,PO0000921,MAT00185,11,206.13,2267.43,Delivered
POI00001868,PO0000922,MAT00243,19,1069.88,20327.72,Delivered
POI00001869,PO0000923,MAT00186,13,234.26,3045.38,Delivered
POI00001870,PO0000924,MAT00130,11,75.61,831.71,Delivered
POI00001871,PO0000925,MAT00144,7,106.82,747.74,Delivered
POI00001872,PO0000925,MAT00134,8,65.47,523.76,Delivered
POI00001873,PO0000925,MAT00138,10,220.58,2205.8,Delivered
POI00001874,PO0000926,MAT00071,50,193.9,9695.0,Delivered
POI00001875,PO0000927,MAT00234,11,266.01,2926.11,Delivered
POI00001876,PO0000928,MAT00097,10,628.01,6280.1,Delivered
POI00001877,PO0000928,MAT00088,76,1083.9,82376.4,Delivered
POI00001878,PO0000929,MAT00186,28,235.65,6598.2,Delivered
POI00001879,PO0000930,MAT00133,48,95.94,4605.12,Delivered
POI00001880,PO0000931,MAT00056,7,78.81,551.67,Pending
POI00001881,PO0000932,MAT00075,10,122.08,1220.8,Pending
POI00001882,PO0000932,MAT00065,90,128.52,11566.8,Pending
POI00001883,PO0000932,MAT00075,3,114.71,344.13,Pending
POI00001884,PO0000932,MAT00075,10,106.42,1064.2,Delivered
POI00001885,PO0000933,MAT00293,2,146.43,292.86,Pending
POI00001886,PO0000934,MAT00177,40,238.9,9556.0,Partially Delivered
POI00001887,PO0000934,MAT00177,4,277.56,1110.24,Delivered
POI00001888,PO0000934,MAT00177,16,285.84,4573.44,Delivered
POI00001889,PO0000935,MAT00262,16,738.29,11812.64,Delivered
POI00001890,PO0000935,MAT00262,6,762.18,4573.08,Delivered
POI00001891,PO0000936,MAT00213,11,291.07,3201.77,Delivered
POI00001892,PO0000936,MAT00203,34,72.05,2449.7,Delivered
POI00001893,PO0000936,MAT00207,12,160.31,1923.72,Delivered
POI00001894,PO0000937,MAT00141,17,51.53,876.01,Partially Delivered
POI00001895,PO0000937,MAT00128,9,98.42,885.78,Pending
POI00001896,PO0000937,MAT00130,36,91.54,3295.44,Pending
POI00001897,PO0000938,MAT00223,25,253.52,6338.0,Delivered
POI00001898,PO0000939,MAT00107,4,844.0,3376.0,Delivered
POI00001899,PO0000939,MAT00102,21,230.91,4849.11,Cancelled
POI00001900,PO0000940,MAT00143,19,51.54,979.26,Cancelled
POI00001901,PO0000941,MAT00149,22,23.23,511.06,Delivered
POI00001902,PO0000941,MAT00133,6,86.19,517.14,Delivered
POI00001903,PO0000942,MAT00186,19,294.9,5603.1,Delivered
POI00001904,PO0000942,MAT00186,24,273.31,6559.44,Delivered
POI00001905,PO0000942,MAT00186,2,235.95,471.9,Delivered
POI00001906,PO0000942,MAT00186,27,283.93,7666.11,Delivered
POI00001907,PO0000943,MAT00252,19,887.41,16860.79,Delivered
POI00001908,PO0000944,MAT00285,13,74.83,972.79,Delivered
POI00001909,PO0000944,MAT00298,21,30.84,647.64,Delivered
POI00001910,PO0000944,MAT00298,58,35.49,2058.42,Delivered
POI00001911,PO0000944,MAT00281,12,62.67,752.04,Delivered
POI00001912,PO0000945,MAT00252,43,775.8,33359.4,Delivered
POI00001913,PO0000946,MAT00275,9,274.15,2467.35,Delivered
POI00001914,PO0000947,MAT00193,45,80.86,3638.7,Delivered
POI00001915,PO0000948,MAT00239,10,621.47,6214.7,Delivered
POI00001916,PO0000948,MAT00233,4,235.1,940.4,Pending
POI00001917,PO0000949,MAT00230,3,376.15,1128.45,Delivered
POI00001918,PO0000950,MAT00037,22,414.09,9109.98,Delivered
POI00001919,PO0000951,MAT00059,33,90.37,2982.21,Pending
POI00001920,PO0000952,MAT00004,500,224.25,112125.0,Cancelled
POI00001921,PO0000952,MAT00004,57,231.12,13173.84,Delivered
POI00001922,PO0000952,MAT00004,30,243.19,7295.7,Pending
POI00001923,PO0000953,MAT00026,26,588.51,15301.26,Delivered
POI00001924,PO0000953,MAT00035,6,704.1,4224.6,Delivered
POI00001925,PO0000954,MAT00078,14,101.58,1422.12,Delivered
POI00001926,PO0000954,MAT00078,6,99.39,596.34,Delivered
POI00001927,PO0000954,MAT00085,9,617.34,5556.06,Delivered
POI00001928,PO0000954,MAT00085,15,604.0,9060.0,Delivered
POI00001929,PO0000955,MAT00217,18,131.93,2374.74,Delivered
POI00001930,PO0000955,MAT00217,13,124.75,1621.75,Delivered
POI00001931,PO0000956,MAT00252,8,818.09,6544.72,Partially Delivered
POI00001932,PO0000957,MAT00282,21,228.9,4806.9,Partially Delivered
POI00001933,PO0000957,MAT00296,18,85.34,1536.12,Pending
POI00001934,PO0000958,MAT00220,20,318.12,6362.4,Delivered
POI00001935,PO0000958,MAT00209,26,313.55,8152.3,Delivered
POI00001936,PO0000958,MAT00209,8,264.43,2115.44,Delivered
POI00001937,PO0000959,MAT00290,5,1433.95,7169.75,Delivered
POI00001938,PO0000959,MAT00292,8,115.59,924.72,Delivered
POI00001939,PO0000960,MAT00153,9,145.47,1309.23,Pending
POI00001940,PO0000960,MAT00177,18,258.27,4648.86,Pending
POI00001941,PO0000961,MAT00269,95,297.3,28243.5,Delivered
POI00001942,PO0000961,MAT00257,9,467.67,4209.03,Delivered
POI00001943,PO0000962,MAT00191,11,772.37,8496.07,Delivered
POI00001944,PO0000963,MAT00137,9,262.35,2361.15,Delivered
POI00001945,PO0000963,MAT00136,134,143.79,19267.86,Delivered
POI00001946,PO0000963,MAT00127,7,5769.17,40384.19,Delivered
POI00001947,PO0000964,MAT00249,8,307.74,2461.92,Delivered
POI00001948,PO0000964,MAT00250,5,3244.61,16223.05,Delivered
POI00001949,PO0000965,MAT00212,16,44.81,716.96,Delivered
POI00001950,PO0000966,MAT00243,13,1331.54,17310.02,Delivered
POI00001951,PO0000966,MAT00236,7,185.31,1297.17,Delivered
POI00001952,PO0000967,MAT00011,32,52.53,1680.96,Delivered
POI00001953,PO0000967,MAT00022,17,113.31,1926.27,Delivered
POI00001954,PO0000967,MAT00017,4,433.36,1733.44,Delivered
POI00001955,PO0000967,MAT00014,33,66.56,2196.48,Delivered
POI00001956,PO0000968,MAT00030,130,239.02,31072.6,Delivered
POI00001957,PO0000968,MAT00035,18,692.0,12456.0,Delivered
POI00001958,PO0000969,MAT00196,9,565.63,5090.67,Partially Delivered
POI00001959,PO0000969,MAT00282,430,214.9,92407.0,Delivered
POI00001960,PO0000969,MAT00182,29,62.52,1813.08,Partially Delivered
POI00001961,PO0000969,MAT00015,17,46.31,787.27,Pending
POI00001962,PO0000970,MAT00111,18,83.53,1503.54,Delivered
POI00001963,PO0000970,MAT00111,11,68.82,757.02,Delivered
POI00001964,PO0000971,MAT00029,5,211.6,1058.0,Pending
POI00001965,PO0000971,MAT00042,55,50.51,2778.05,Partially Delivered
POI00001966,PO0000972,MAT00155,32,542.34,17354.88,Pending
POI00001967,PO0000973,MAT00099,7,851.42,5959.94,Partially Delivered
POI00001968,PO0000973,MAT00078,51,99.07,5052.57,Pending
POI00001969,PO0000973,MAT00085,11,519.56,5715.16,Partially Delivered
POI00001970,PO0000974,MAT00289,41,219.24,8988.84,Delivered
POI00001971,PO0000974,MAT00291,81,316.37,25625.97,Delivered
POI00001972,PO0000975,MAT00251,27,118.6,3202.2,Pending
POI00001973,PO0000976,MAT00007,38,725.03,27551.14,Delivered
POI00001974,PO0000977,MAT00190,24,1127.64,27063.36,Delivered
POI00001975,PO0000977,MAT00176,49,143.67,7039.83,Delivered
POI00001976,PO0000977,MAT00197,40,517.66,20706.4,Delivered
POI00001977,PO0000978,MAT00017,70,432.13,30249.1,Delivered
POI00001978,PO0000979,MAT00070,20,125.2,2504.0,Delivered
POI00001979,PO0000979,MAT00073,13,475.5,6181.5,Partially Delivered
POI00001980,PO0000979,MAT00071,15,222.51,3337.65,Delivered
POI00001981,PO0000980,MAT00285,12,74.69,896.28,Delivered
POI00001982,PO0000980,MAT00281,4,61.29,245.16,Delivered
POI00001983,PO0000981,MAT00238,15,150.24,2253.6,Cancelled
POI00001984,PO0000982,MAT00182,3,53.5,160.5,Delivered
POI00001985,PO0000982,MAT00178,48,1214.71,58306.08,Delivered
POI00001986,PO0000982,MAT00178,17,1146.14,19484.38,Delivered
POI00001987,PO0000982,MAT00178,8,1085.33,8682.64,Delivered
POI00001988,PO0000983,MAT00056,16,65.37,1045.92,Cancelled
POI00001989,PO0000983,MAT00067,43,502.33,21600.19,Pending
POI00001990,PO0000984,MAT00250,16,2798.2,44771.2,Delivered
POI00001991,PO0000984,MAT00249,18,283.68,5106.24,Delivered
POI00001992,PO0000984,MAT00244,25,172.31,4307.75,Delivered
POI00001993,PO0000985,MAT00186,8,296.4,2371.2,Delivered
POI00001994,PO0000985,MAT00186,19,239.07,4542.33,Delivered
POI00001995,PO0000985,MAT00186,12,236.08,2832.96,Delivered
POI00001996,PO0000986,MAT00025,41,257.99,10577.59,Partially Delivered
POI00001997,PO0000986,MAT00014,31,71.0,2201.0,Pending
POI00001998,PO0000987,MAT00227,14,227.52,3185.28,Delivered
POI00001999,PO0000988,MAT00262,2,659.07,1318.14,Partially Delivered
POI00002000,PO0000989,MAT00255,7,1260.47,8823.29,Delivered
POI00002001,PO0000989,MAT00264,49,812.69,39821.81,Delivered
POI00002002,PO0000990,MAT00077,8,444.75,3558.0,Cancelled
POI00002003,PO0000991,MAT00110,90,489.67,44070.3,Delivered
POI00002004,PO0000991,MAT00110,19,526.52,10003.88,Delivered
POI00002005,PO0000991,MAT00110,62,499.72,30982.64,Delivered
POI00002006,PO0000992,MAT00210,3,391.96,1175.88,Delivered
POI00002007,PO0000992,MAT00210,2,394.96,789.92,Partially Delivered
POI00002008,PO0000993,MAT00176,6,159.03,954.18,Delivered
POI00002009,PO0000993,MAT00196,11,451.74,4969.14,Delivered
POI00002010,PO0000993,MAT00197,10,482.06,4820.6,Delivered
POI00002011,PO0000994,MAT00016,6,560.61,3363.66,Delivered
POI00002012,PO0000995,MAT00206,105,743.48,78065.4,Pending
POI00002013,PO0000995,MAT00206,41,838.94,34396.54,Delivered
POI00002014,PO0000995,MAT00215,13,140.17,1822.21,Delivered
POI00002015,PO0000996,MAT00013,12,112.76,1353.12,Delivered
POI00002016,PO0000996,MAT00016,37,581.05,21498.85,Delivered
POI00002017,PO0000996,MAT00013,4,111.51,446.04,Delivered
POI00002018,PO0000997,MAT00155,42,599.86,25194.12,Delivered
POI00002019,PO0000998,MAT00103,38,92.2,3503.6,Delivered
POI00002020,PO0000998,MAT00124,38,127.48,4844.24,Delivered
POI00002021,PO0000999,MAT00017,10,450.04,4500.4,Delivered
POI00002022,PO0001000,MAT00241,34,166.14,5648.76,Delivered
POI00002023,PO0001000,MAT00232,35,73.0,2555.0,Partially Delivered
POI00002024,PO0001001,MAT00217,4,139.16,556.64,Delivered
POI00002025,PO0001001,MAT00217,22,140.31,3086.82,Delivered
POI00002026,PO0001002,MAT00167,12,159.31,1911.72,Delivered
POI00002027,PO0001002,MAT00172,10,84.46,844.6,Delivered
POI00002028,PO0001003,MAT00230,30,376.03,11280.9,Delivered
POI00002029,PO0001003,MAT00230,52,427.42,22225.84,Delivered
POI00002030,PO0001003,MAT00230,16,398.53,6376.48,Delivered
POI00002031,PO0001004,MAT00163,3,165.07,495.21,Delivered
POI00002032,PO0001005,MAT00187,42,278.26,11686.92,Delivered
POI00002033,PO0001006,MAT00249,64,263.59,16869.76,Delivered
POI00002034,PO0001006,MAT00133,2,98.01,196.02,Delivered
POI00002035,PO0001006,MAT00127,74,4941.77,365690.98,Delivered
POI00002036,PO0001007,MAT00186,13,251.88,3274.44,Pending
POI00002037,PO0001007,MAT00186,40,241.06,9642.4,Delivered
POI00002038,PO0001008,MAT00224,5,1547.98,7739.9,Delivered
POI00002039,PO0001008,MAT00219,46,90.07,4143.22,Delivered
POI00002040,PO0001008,MAT00222,16,245.47,3927.52,Delivered
POI00002041,PO0001009,MAT00092,71,622.57,44202.47,Cancelled
POI00002042,PO0001009,MAT00299,15,93.94,1409.1,Delivered
POI00002043,PO0001010,MAT00095,5,31.59,157.95,Delivered
POI00002044,PO0001011,MAT00231,78,421.14,32848.92,Delivered
POI00002045,PO0001011,MAT00237,6,803.26,4819.56,Delivered
POI00002046,PO0001012,MAT00091,28,267.98,7503.44,Delivered
POI00002047,PO0001013,MAT00172,15,79.46,1191.9,Delivered
POI00002048,PO0001013,MAT00152,4,338.6,1354.4,Delivered
POI00002049,PO0001014,MAT00128,3,106.78,320.34,Partially Delivered
POI00002050,PO0001014,MAT00137,184,233.57,42976.88,Pending
POI00002051,PO0001014,MAT00130,19,86.88,1650.72,Pending
POI00002052,PO0001014,MAT00127,3,5358.24,16074.72,Delivered
POI00002053,PO0001015,MAT00260,18,330.4,5947.2,Partially Delivered
POI00002054,PO0001016,MAT00252,10,730.37,7303.7,Delivered
POI00002055,PO0001016,MAT00275,4,293.02,1172.08,Delivered
POI00002056,PO0001016,MAT00275,6,307.65,1845.9,Delivered
POI00002057,PO0001017,MAT00089,20,478.47,9569.4,Delivered
POI00002058,PO0001017,MAT00089,15,492.88,7393.2,Delivered
POI00002059,PO0001018,MAT00191,23,919.71,21153.33,Delivered
POI00002060,PO0001018,MAT00191,127,901.19,114451.13,Delivered
POI00002061,PO0001019,MAT00099,42,769.8,32331.6,Delivered
POI00002062,PO0001019,MAT00085,22,661.06,14543.32,Delivered
POI00002063,PO0001020,MAT00053,26,933.55,24272.3,Delivered
POI00002064,PO0001020,MAT00073,23,539.79,12415.17,Delivered
POI00002065,PO0001020,MAT00070,27,150.25,4056.75,Delivered
POI00002066,PO0001021,MAT00166,8,164.7,1317.6,Delivered
POI00002067,PO0001021,MAT00163,25,162.0,4050.0,Delivered
POI00002068,PO0001022,MAT00231,182,397.98,72432.36,Pending
POI00002069,PO0001022,MAT00237,3,852.53,2557.59,Delivered
POI00002070,PO0001023,MAT00038,96,861.11,82666.56,Cancelled
POI00002071,PO0001023,MAT00041,50,2732.35,136617.5,Pending
POI00002072,PO0001023,MAT00046,59,527.64,31130.76,Pending
POI00002073,PO0001024,MAT00052,28,785.31,21988.68,Pending
POI00002074,PO0001025,MAT00216,9,112.9,1016.1,Delivered
POI00002075,PO0001025,MAT00218,19,62.12,1180.28,Delivered
POI00002076,PO0001025,MAT00208,26,50.05,1301.3,Delivered
POI00002077,PO0001025,MAT00212,7,41.79,292.53,Delivered
POI00002078,PO0001026,MAT00158,1,1503.29,1503.29,Delivered
POI00002079,PO0001026,MAT00158,26,1314.36,34173.36,Delivered
POI00002080,PO0001027,MAT00033,6,94.12,564.72,Delivered
POI00002081,PO0001028,MAT00259,17,233.0,3961.0,Delivered
POI00002082,PO0001028,MAT00255,16,1245.41,19926.56,Delivered
POI00002083,PO0001029,MAT00253,2,107.6,215.2,Delivered
POI00002084,PO0001029,MAT00272,48,1206.1,57892.8,Delivered
POI00002085,PO0001030,MAT00105,45,53.67,2415.15,Delivered
