downtime_id,machine_id,production_order_id,start_time,end_time,downtime_minutes,reason,downtime_category
DT001493,MC018,PRD0007631,2026-06-02 16:10:00,2026-06-02 16:44:00,34,Tooling Change,Planned
DT001494,MC020,,2026-06-18 22:10:00,2026-06-18 23:08:00,58,Scheduled Maintenance,Planned
DT001495,MC020,PRD0019354,2025-10-09 06:00:00,2025-10-09 07:05:00,65,Tooling Change,Planned
DT001496,MC039,PRD0004742,2026-06-04 04:40:00,2026-06-04 05:16:00,36,Electrical Fault,Unplanned
DT001497,MC004,PRD0005263,2025-10-20 10:20:00,2025-10-20 17:28:00,428,Software/PLC Fault,Unplanned
DT001498,MC017,,2025-05-10 18:40:00,2025-05-10 19:22:00,42,Operator Break,Planned
DT001499,MC020,PRD0006439,2025-02-19 09:20:00,2025-02-19 10:30:00,70,Electrical Fault,Unplanned
DT001500,MC049,PRD0009564,2025-11-28 14:40:00,2025-11-28 15:18:00,38,Operator Break,Planned
DT001501,MC005,PRD0005304,2025-11-08 06:30:00,2025-11-08 07:20:00,50,Tooling Change,Planned
DT001502,MC037,PRD0014323,2025-11-24 05:20:00,2025-11-24 05:29:00,9,Material Shortage,Unplanned
DT001503,MC004,,2025-01-03 02:40:00,2025-01-03 03:29:00,49,Electrical Fault,Unplanned
DT001504,MC035,,2025-04-17 17:00:00,2025-04-17 17:50:00,50,Tooling Change,Planned
DT001505,MC039,PRD0014665,2025-05-18 13:00:00,2025-05-18 13:35:00,35,Scheduled Maintenance,Planned
DT001506,MC010,PRD0019648,2025-08-11 21:40:00,2025-08-11 23:41:00,121,Power Outage,Unplanned
DT001507,MC009,PRD0011297,2025-07-07 10:20:00,2025-07-07 11:33:00,73,Operator Break,Planned
DT001508,MC027,PRD0001942,2025-07-23 03:20:00,2025-07-23 04:01:00,41,Calibration,Planned
DT001509,MC003,PRD0000048,2026-03-09 04:30:00,2026-03-09 07:00:00,150,Power Outage,Unplanned
DT001510,MC017,PRD0015046,2025-05-16 10:00:00,2025-05-16 11:11:00,71,Power Outage,Unplanned
DT001511,MC001,PRD0014442,2025-10-22 17:30:00,2025-10-22 17:58:00,28,Material Shortage,Unplanned
DT001512,MC006,PRD0008345,2026-01-20 10:10:00,2026-01-20 10:23:00,13,Electrical Fault,Unplanned
DT001513,MC013,,2026-06-24 20:00:00,2026-06-24 21:04:00,64,Power Outage,Unplanned
DT001514,MC027,PRD0009506,2025-05-21 08:00:00,2025-05-21 08:32:00,32,Software/PLC Fault,Unplanned
DT001515,MC025,PRD0012533,2025-06-23 05:00:00,2025-06-23 05:26:00,26,Power Outage,Unplanned
DT001516,MC024,PRD0016044,2025-01-11 22:20:00,2025-01-11 22:56:00,36,Scheduled Maintenance,Planned
DT001517,MC022,PRD0002144,2026-02-02 22:20:00,2026-02-02 22:58:00,38,Scheduled Maintenance,Planned
DT001518,MC028,,2026-03-25 04:50:00,2026-03-25 05:29:00,39,Software/PLC Fault,Unplanned
DT001519,MC017,PRD0013707,2025-12-06 10:50:00,2025-12-06 11:56:00,66,Calibration,Planned
DT001520,MC042,,2025-08-12 06:20:00,2025-08-12 07:01:00,41,Operator Break,Planned
DT001521,MC011,PRD0005291,2025-08-31 01:50:00,2025-08-31 02:41:00,51,Calibration,Planned
DT001522,MC037,,2025-02-03 03:30:00,2025-02-03 04:26:00,56,Software/PLC Fault,Unplanned
DT001523,MC037,PRD0015688,2025-07-23 11:50:00,2025-07-23 13:28:00,98,Power Outage,Unplanned
DT001524,MC036,PRD0003985,2025-08-01 17:40:00,2025-08-01 17:47:00,7,Electrical Fault,Unplanned
DT001525,MC027,,2025-04-04 11:30:00,2025-04-04 12:27:00,57,Software/PLC Fault,Unplanned
DT001526,MC007,PRD0012486,2025-03-20 08:00:00,2025-03-20 09:02:00,62,Electrical Fault,Unplanned
DT001527,MC018,PRD0015332,2025-04-18 04:40:00,2025-04-18 05:19:00,39,Scheduled Maintenance,Planned
DT001528,MC046,PRD0006608,2025-10-29 01:10:00,2025-10-29 01:40:00,30,Calibration,Planned
DT001529,MC038,PRD0000717,2026-05-22 22:50:00,2026-05-22 23:06:00,16,Power Outage,Unplanned
DT001530,MC006,PRD0002925,2025-09-26 14:40:00,2025-09-26 15:53:00,73,Scheduled Maintenance,Planned
DT001531,MC050,,2025-07-09 13:40:00,2025-07-09 14:34:00,54,Tooling Change,Planned
DT001532,MC049,PRD0005885,2025-01-25 21:50:00,2025-01-25 21:59:00,9,Material Shortage,Unplanned
DT001533,MC030,PRD0001337,2025-01-21 14:10:00,2025-01-21 15:09:00,59,Tooling Change,Planned
DT001534,MC035,,2025-12-14 09:10:00,2025-12-14 09:28:00,18,Material Shortage,Unplanned
DT001535,MC025,PRD0011763,2025-07-29 06:20:00,2025-07-29 08:46:00,146,Electrical Fault,Unplanned
DT001536,MC037,PRD0008880,2025-05-01 14:00:00,2025-05-01 14:47:00,47,Mechanical Failure,Unplanned
DT001537,MC016,PRD0013066,2025-10-13 02:50:00,2025-10-13 05:57:00,187,Material Shortage,Unplanned
DT001538,MC038,PRD0003773,2025-05-08 00:30:00,2025-05-08 01:36:00,66,Operator Break,Planned
DT001539,MC016,PRD0006785,2025-04-24 13:30:00,2025-04-24 15:04:00,94,Power Outage,Unplanned
DT001540,MC022,PRD0018671,2025-04-02 13:40:00,2025-04-02 14:44:00,64,Tooling Change,Planned
DT001541,MC015,PRD0018435,2025-02-25 21:40:00,2025-02-25 22:49:00,69,Software/PLC Fault,Unplanned
DT001542,MC044,,2025-11-18 05:00:00,2025-11-18 05:05:00,5,Software/PLC Fault,Unplanned
DT001543,MC035,PRD0013891,2025-07-30 07:10:00,2025-07-30 10:40:00,210,Material Shortage,Unplanned
DT001544,MC037,PRD0007470,2026-06-03 15:20:00,2026-06-03 16:01:00,41,Power Outage,Unplanned
DT001545,MC040,PRD0018001,2025-02-02 09:40:00,2025-02-02 10:22:00,42,Tooling Change,Planned
DT001546,MC022,,2026-03-21 18:50:00,2026-03-21 19:13:00,23,Tooling Change,Planned
DT001547,MC023,PRD0006727,2025-11-07 14:00:00,2025-11-07 15:03:00,63,Operator Break,Planned
DT001548,MC027,PRD0003648,2025-08-02 22:50:00,2025-08-02 23:27:00,37,Electrical Fault,Unplanned
DT001549,MC031,,2025-01-19 04:00:00,2025-01-19 04:28:00,28,Calibration,Planned
DT001550,MC044,,2025-09-23 15:00:00,2025-09-23 16:04:00,64,Calibration,Planned
DT001551,MC033,,2025-09-05 19:50:00,2025-09-05 20:04:00,14,Material Shortage,Unplanned
DT001552,MC050,,2025-02-22 02:40:00,2025-02-22 03:30:00,50,Calibration,Planned
DT001553,MC002,PRD0014486,2025-05-20 12:20:00,2025-05-20 13:25:00,65,Scheduled Maintenance,Planned
DT001554,MC013,PRD0003325,2025-01-09 18:50:00,2025-01-09 19:46:00,56,Tooling Change,Planned
DT001555,MC013,,2025-05-21 06:00:00,2025-05-21 07:03:00,63,Scheduled Maintenance,Planned
DT001556,MC027,PRD0004023,2025-03-24 04:50:00,2025-03-24 05:44:00,54,Software/PLC Fault,Unplanned
DT001557,MC023,,2025-11-23 21:10:00,2025-11-23 22:23:00,73,Operator Break,Planned
DT001558,MC014,PRD0011320,2026-06-10 04:40:00,2026-06-10 06:26:00,106,Material Shortage,Unplanned
DT001559,MC009,,2025-03-14 21:30:00,2025-03-14 21:49:00,19,Mechanical Failure,Unplanned
DT001560,MC017,PRD0016793,2025-08-02 00:00:00,2025-08-02 01:12:00,72,Power Outage,Unplanned
DT001561,MC020,PRD0010114,2025-11-08 04:40:00,2025-11-08 05:50:00,70,Operator Break,Planned
DT001562,MC046,PRD0005687,2025-06-27 17:10:00,2025-06-27 18:59:00,109,Electrical Fault,Unplanned
DT001563,MC023,PRD0005727,2025-08-18 07:10:00,2025-08-18 07:57:00,47,Software/PLC Fault,Unplanned
DT001564,MC040,PRD0003199,2025-10-12 18:00:00,2025-10-12 18:46:00,46,Scheduled Maintenance,Planned
DT001565,MC049,PRD0008864,2025-04-03 19:40:00,2025-04-03 19:45:00,5,Software/PLC Fault,Unplanned
DT001566,MC005,,2025-11-06 19:10:00,2025-11-06 19:43:00,33,Software/PLC Fault,Unplanned
DT001567,MC016,PRD0012417,2025-02-20 00:50:00,2025-02-20 01:58:00,68,Power Outage,Unplanned
DT001568,MC014,PRD0009386,2025-11-23 22:00:00,2025-11-23 23:58:00,118,Electrical Fault,Unplanned
DT001569,MC023,PRD0011700,2025-03-17 13:00:00,2025-03-17 13:51:00,51,Software/PLC Fault,Unplanned
DT001570,MC036,PRD0000752,2025-12-15 08:50:00,2025-12-15 09:32:00,42,Electrical Fault,Unplanned
DT001571,MC001,,2026-02-10 12:20:00,2026-02-10 12:46:00,26,Material Shortage,Unplanned
DT001572,MC007,PRD0008099,2025-03-03 07:40:00,2025-03-03 07:50:00,10,Scheduled Maintenance,Planned
DT001573,MC041,,2025-01-28 05:00:00,2025-01-28 05:44:00,44,Power Outage,Unplanned
DT001574,MC011,PRD0000454,2026-04-27 20:30:00,2026-04-28 00:00:00,210,Mechanical Failure,Unplanned
DT001575,MC010,,2025-02-01 22:20:00,2025-02-01 23:28:00,68,Power Outage,Unplanned
DT001576,MC007,PRD0010703,2026-04-25 09:40:00,2026-04-25 19:40:00,600,Electrical Fault,Unplanned
DT001577,MC033,PRD0006106,2026-03-22 08:10:00,2026-03-22 09:09:00,59,Tooling Change,Planned
DT001578,MC045,PRD0000360,2026-05-15 03:30:00,2026-05-15 03:42:00,12,Mechanical Failure,Unplanned
DT001579,MC005,PRD0006546,2025-11-14 20:40:00,2025-11-14 22:58:00,138,Software/PLC Fault,Unplanned
DT001580,MC044,PRD0004182,2026-01-03 02:10:00,2026-01-03 02:31:00,21,Calibration,Planned
DT001581,MC031,PRD0004642,2025-06-29 15:10:00,2025-06-29 15:57:00,47,Operator Break,Planned
DT001582,MC008,PRD0004359,2025-10-17 15:10:00,2025-10-17 15:34:00,24,Mechanical Failure,Unplanned
DT001583,MC028,PRD0016675,2025-06-29 21:00:00,2025-06-29 21:18:00,18,Mechanical Failure,Unplanned
DT001584,MC042,PRD0006375,2026-01-15 03:00:00,2026-01-15 03:59:00,59,Operator Break,Planned
DT001585,MC008,,2025-04-01 00:40:00,2025-04-01 01:16:00,36,Tooling Change,Planned
DT001586,MC043,PRD0008273,2026-05-02 01:30:00,2026-05-02 01:49:00,19,Power Outage,Unplanned
DT001587,MC041,PRD0010260,2026-05-31 02:50:00,2026-05-31 04:02:00,72,Mechanical Failure,Unplanned
DT001588,MC011,,2025-04-08 16:30:00,2025-04-08 17:14:00,44,Operator Break,Planned
DT001589,MC015,PRD0004787,2025-11-12 00:40:00,2025-11-12 01:51:00,71,Operator Break,Planned
DT001590,MC034,PRD0005466,2025-09-19 20:40:00,2025-09-19 21:08:00,28,Mechanical Failure,Unplanned
DT001591,MC049,,2025-10-11 21:20:00,2025-10-11 21:37:00,17,Power Outage,Unplanned
DT001592,MC015,PRD0013366,2026-06-14 10:00:00,2026-06-14 10:19:00,19,Material Shortage,Unplanned
DT001593,MC045,,2025-10-07 21:50:00,2025-10-07 22:20:00,30,Software/PLC Fault,Unplanned
DT001594,MC037,,2025-10-19 13:50:00,2025-10-19 15:16:00,86,Electrical Fault,Unplanned
DT001595,MC037,PRD0008952,2026-06-18 05:10:00,2026-06-18 05:38:00,28,Power Outage,Unplanned
DT001596,MC023,PRD0019638,2025-08-21 14:10:00,2025-08-21 15:14:00,64,Mechanical Failure,Unplanned
DT001597,MC044,,2025-08-04 00:50:00,2025-08-04 01:14:00,24,Mechanical Failure,Unplanned
DT001598,MC038,PRD0015172,2025-05-22 07:10:00,2025-05-22 07:51:00,41,Tooling Change,Planned
DT001599,MC016,,2025-11-05 05:20:00,2025-11-05 06:07:00,47,Operator Break,Planned
DT001600,MC002,PRD0010951,2026-01-03 07:50:00,2026-01-03 08:51:00,61,Material Shortage,Unplanned
DT001601,MC003,PRD0010499,2026-01-31 06:00:00,2026-01-31 06:50:00,50,Mechanical Failure,Unplanned
DT001602,MC006,PRD0006468,2025-01-12 12:50:00,2025-01-12 14:22:00,92,Material Shortage,Unplanned
DT001603,MC037,,2026-05-14 22:20:00,2026-05-14 23:11:00,51,Material Shortage,Unplanned
DT001604,MC036,PRD0018336,2026-02-10 08:00:00,2026-02-10 08:53:00,53,Operator Break,Planned
DT001605,MC006,PRD0008200,2025-04-01 06:30:00,2025-04-01 07:10:00,40,Software/PLC Fault,Unplanned
DT001606,MC034,PRD0016365,2025-12-14 09:30:00,2025-12-14 10:32:00,62,Scheduled Maintenance,Planned
DT001607,MC044,PRD0008179,2026-06-27 01:00:00,2026-06-27 02:59:00,119,Tooling Change,Planned
DT001608,MC044,,2026-05-24 06:00:00,2026-05-24 06:37:00,37,Operator Break,Planned
DT001609,MC041,PRD0014668,2026-01-25 01:00:00,2026-01-25 01:32:00,32,Operator Break,Planned
DT001610,MC044,PRD0003561,2026-06-07 17:10:00,2026-06-07 18:15:00,65,Mechanical Failure,Unplanned
DT001611,MC025,PRD0006899,2026-05-08 03:50:00,2026-05-08 04:30:00,40,Scheduled Maintenance,Planned
DT001612,MC039,,2025-07-10 10:50:00,2025-07-10 11:52:00,62,Scheduled Maintenance,Planned
DT001613,MC015,,2026-05-16 00:30:00,2026-05-16 01:25:00,55,Operator Break,Planned
DT001614,MC002,PRD0007733,2025-09-24 08:40:00,2025-09-24 08:57:00,17,Tooling Change,Planned
DT001615,MC034,,2025-12-21 00:40:00,2025-12-21 01:39:00,59,Calibration,Planned
DT001616,MC007,PRD0009929,2025-03-01 11:10:00,2025-03-01 11:46:00,36,Operator Break,Planned
DT001617,MC012,PRD0007797,2026-02-13 11:50:00,2026-02-13 12:03:00,13,Material Shortage,Unplanned
DT001618,MC048,PRD0010507,2025-09-08 19:10:00,2025-09-08 20:12:00,62,Electrical Fault,Unplanned
DT001619,MC023,,2026-05-18 01:30:00,2026-05-18 01:53:00,23,Calibration,Planned
DT001620,MC014,PRD0006806,2025-04-12 17:40:00,2025-04-12 18:32:00,52,Tooling Change,Planned
DT001621,MC036,,2025-09-17 15:10:00,2025-09-17 15:54:00,44,Scheduled Maintenance,Planned
DT001622,MC014,,2025-07-04 17:40:00,2025-07-04 18:02:00,22,Mechanical Failure,Unplanned
DT001623,MC044,,2026-04-12 15:10:00,2026-04-12 15:30:00,20,Scheduled Maintenance,Planned
DT001624,MC005,,2025-03-09 14:30:00,2025-03-09 14:58:00,28,Electrical Fault,Unplanned
DT001625,MC007,PRD0013120,2025-09-05 07:20:00,2025-09-05 08:17:00,57,Calibration,Planned
DT001626,MC013,PRD0000237,2026-04-21 02:00:00,2026-04-21 04:12:00,132,Software/PLC Fault,Unplanned
DT001627,MC019,PRD0000860,2025-11-05 15:00:00,2025-11-05 15:54:00,54,Power Outage,Unplanned
DT001628,MC045,PRD0002361,2026-03-19 01:20:00,2026-03-19 02:37:00,77,Scheduled Maintenance,Planned
DT001629,MC008,PRD0010204,2025-09-26 03:50:00,2025-09-26 04:00:00,10,Tooling Change,Planned
DT001630,MC002,,2026-06-04 13:10:00,2026-06-04 16:56:00,226,Mechanical Failure,Unplanned
DT001631,MC007,,2026-01-20 20:00:00,2026-01-20 20:49:00,49,Scheduled Maintenance,Planned
DT001632,MC050,PRD0019900,2026-05-22 10:40:00,2026-05-22 11:58:00,78,Operator Break,Planned
DT001633,MC028,PRD0016640,2025-05-08 05:10:00,2025-05-08 11:12:00,362,Software/PLC Fault,Unplanned
DT001634,MC019,PRD0012520,2025-05-09 04:00:00,2025-05-09 05:05:00,65,Mechanical Failure,Unplanned
DT001635,MC028,,2026-04-11 16:00:00,2026-04-11 16:47:00,47,Tooling Change,Planned
DT001636,MC007,PRD0005542,2025-02-04 17:50:00,2025-02-04 18:56:00,66,Power Outage,Unplanned
DT001637,MC045,PRD0007345,2025-12-22 02:40:00,2025-12-22 03:08:00,28,Tooling Change,Planned
DT001638,MC015,PRD0009532,2025-05-30 15:00:00,2025-05-30 15:17:00,17,Electrical Fault,Unplanned
DT001639,MC038,PRD0003773,2025-05-08 08:40:00,2025-05-08 09:20:00,40,Scheduled Maintenance,Planned
DT001640,MC025,PRD0004582,2026-01-08 02:40:00,2026-01-08 03:25:00,45,Software/PLC Fault,Unplanned
DT001641,MC020,,2026-05-21 10:30:00,2026-05-21 11:21:00,51,Calibration,Planned
DT001642,MC002,PRD0017814,2025-05-04 04:50:00,2025-05-04 05:00:00,10,Calibration,Planned
DT001643,MC007,,2025-03-13 00:50:00,2025-03-13 01:30:00,40,Scheduled Maintenance,Planned
DT001644,MC018,PRD0016994,2026-02-23 11:10:00,2026-02-23 12:38:00,88,Software/PLC Fault,Unplanned
DT001645,MC001,,2025-01-09 12:20:00,2025-01-09 13:01:00,41,Scheduled Maintenance,Planned
DT001646,MC023,PRD0000658,2025-10-30 14:50:00,2025-10-30 16:22:00,92,Software/PLC Fault,Unplanned
DT001647,MC021,PRD0013208,2026-01-02 01:30:00,2026-01-02 03:02:00,92,Electrical Fault,Unplanned
DT001648,MC025,,2025-12-04 14:30:00,2025-12-04 22:07:00,457,Mechanical Failure,Unplanned
DT001649,MC037,PRD0015507,2025-11-06 05:20:00,2025-11-06 05:38:00,18,Calibration,Planned
DT001650,MC017,,2025-05-26 02:30:00,2025-05-26 02:58:00,28,Mechanical Failure,Unplanned
DT001651,MC040,PRD0008470,2025-02-01 01:40:00,2025-02-01 02:20:00,40,Power Outage,Unplanned
DT001652,MC010,PRD0002841,2026-06-09 04:00:00,2026-06-09 04:25:00,25,Power Outage,Unplanned
DT001653,MC001,PRD0003355,2026-05-22 18:20:00,2026-05-22 18:30:00,10,Scheduled Maintenance,Planned
DT001654,MC005,PRD0016945,2026-03-05 02:00:00,2026-03-05 02:22:00,22,Tooling Change,Planned
DT001655,MC015,,2026-01-13 11:20:00,2026-01-13 11:32:00,12,Software/PLC Fault,Unplanned
DT001656,MC047,,2025-11-26 10:30:00,2025-11-26 11:05:00,35,Mechanical Failure,Unplanned
DT001657,MC013,PRD0013148,2025-07-19 18:30:00,2025-07-19 18:47:00,17,Mechanical Failure,Unplanned
DT001658,MC044,PRD0013147,2026-06-02 11:20:00,2026-06-02 11:54:00,34,Material Shortage,Unplanned
DT001659,MC014,,2025-12-06 07:10:00,2025-12-06 08:10:00,60,Calibration,Planned
DT001660,MC029,PRD0001411,2025-03-11 01:40:00,2025-03-11 03:05:00,85,Material Shortage,Unplanned
DT001661,MC039,,2026-06-01 04:40:00,2026-06-01 05:31:00,51,Tooling Change,Planned
DT001662,MC022,PRD0018475,2026-03-18 17:00:00,2026-03-18 18:49:00,109,Software/PLC Fault,Unplanned
DT001663,MC027,PRD0018752,2025-05-19 14:40:00,2025-05-19 15:20:00,40,Scheduled Maintenance,Planned
DT001664,MC033,PRD0007956,2025-12-05 08:20:00,2025-12-05 09:20:00,60,Software/PLC Fault,Unplanned
DT001665,MC017,,2025-08-18 01:10:00,2025-08-18 01:24:00,14,Power Outage,Unplanned
DT001666,MC025,PRD0008734,2025-04-12 01:40:00,2025-04-12 07:13:00,333,Material Shortage,Unplanned
DT001667,MC022,,2025-06-21 10:00:00,2025-06-21 10:10:00,10,Material Shortage,Unplanned
DT001668,MC020,PRD0008610,2025-11-29 15:00:00,2025-11-29 15:24:00,24,Software/PLC Fault,Unplanned
DT001669,MC007,,2025-03-03 20:50:00,2025-03-03 21:53:00,63,Mechanical Failure,Unplanned
DT001670,MC017,PRD0002393,2026-01-30 17:20:00,2026-01-30 18:35:00,75,Operator Break,Planned
DT001671,MC012,PRD0011650,2025-01-25 04:10:00,2025-01-25 04:51:00,41,Scheduled Maintenance,Planned
DT001672,MC021,,2025-06-09 16:30:00,2025-06-09 17:07:00,37,Material Shortage,Unplanned
DT001673,MC004,PRD0014695,2026-03-31 19:30:00,2026-03-31 20:38:00,68,Power Outage,Unplanned
DT001674,MC045,PRD0013728,2025-05-26 02:40:00,2025-05-26 03:06:00,26,Calibration,Planned
DT001675,MC047,PRD0008497,2025-01-26 14:50:00,2025-01-26 15:05:00,15,Electrical Fault,Unplanned
DT001676,MC004,,2026-05-24 21:10:00,2026-05-24 21:23:00,13,Electrical Fault,Unplanned
DT001677,MC022,PRD0002144,2026-02-02 06:10:00,2026-02-02 06:46:00,36,Calibration,Planned
DT001678,MC024,PRD0008243,2026-05-03 16:40:00,2026-05-03 17:54:00,74,Tooling Change,Planned
DT001679,MC009,PRD0015414,2026-06-16 19:40:00,2026-06-16 21:01:00,81,Software/PLC Fault,Unplanned
DT001680,MC037,PRD0001012,2025-10-26 10:50:00,2025-10-26 11:58:00,68,Operator Break,Planned
DT001681,MC043,PRD0008124,2025-07-14 09:50:00,2025-07-14 10:21:00,31,Software/PLC Fault,Unplanned
DT001682,MC009,PRD0006494,2026-01-03 21:40:00,2026-01-03 23:41:00,121,Mechanical Failure,Unplanned
DT001683,MC048,,2025-03-29 20:20:00,2025-03-29 21:00:00,40,Electrical Fault,Unplanned
DT001684,MC043,PRD0013915,2025-03-23 05:40:00,2025-03-23 06:51:00,71,Calibration,Planned
DT001685,MC013,,2026-03-23 10:40:00,2026-03-23 11:10:00,30,Power Outage,Unplanned
DT001686,MC043,PRD0011926,2025-11-29 02:10:00,2025-11-29 02:25:00,15,Scheduled Maintenance,Planned
DT001687,MC032,PRD0015864,2026-01-18 04:20:00,2026-01-18 05:25:00,65,Calibration,Planned
DT001688,MC018,PRD0006707,2025-04-10 01:50:00,2025-04-10 02:04:00,14,Material Shortage,Unplanned
DT001689,MC004,PRD0005741,2025-02-27 18:20:00,2025-02-27 18:57:00,37,Power Outage,Unplanned
DT001690,MC001,,2026-03-21 15:40:00,2026-03-21 16:00:00,20,Material Shortage,Unplanned
DT001691,MC014,,2026-03-15 18:20:00,2026-03-15 18:45:00,25,Operator Break,Planned
DT001692,MC029,PRD0007276,2025-05-09 00:20:00,2025-05-09 01:10:00,50,Scheduled Maintenance,Planned
DT001693,MC029,,2026-04-30 07:20:00,2026-04-30 08:18:00,58,Calibration,Planned
DT001694,MC019,PRD0008431,2026-04-17 03:30:00,2026-04-17 04:02:00,32,Mechanical Failure,Unplanned
DT001695,MC033,,2025-03-25 22:20:00,2025-03-25 22:33:00,13,Material Shortage,Unplanned
DT001696,MC010,PRD0000304,2025-07-09 16:30:00,2025-07-09 16:57:00,27,Calibration,Planned
DT001697,MC004,PRD0001843,2025-03-27 18:10:00,2025-03-27 18:22:00,12,Mechanical Failure,Unplanned
DT001698,MC045,,2025-01-02 11:10:00,2025-01-02 12:03:00,53,Scheduled Maintenance,Planned
DT001699,MC012,,2025-09-05 13:30:00,2025-09-05 15:02:00,92,Power Outage,Unplanned
DT001700,MC027,PRD0016420,2025-12-20 00:10:00,2025-12-20 00:24:00,14,Scheduled Maintenance,Planned
DT001701,MC001,PRD0018947,2025-12-10 09:50:00,2025-12-10 10:47:00,57,Tooling Change,Planned
DT001702,MC025,PRD0013568,2026-02-25 18:30:00,2026-02-25 19:05:00,35,Calibration,Planned
DT001703,MC015,,2025-06-10 01:10:00,2025-06-10 01:36:00,26,Software/PLC Fault,Unplanned
DT001704,MC034,PRD0000306,2026-05-04 11:10:00,2026-05-04 13:59:00,169,Electrical Fault,Unplanned
DT001705,MC036,,2025-01-24 14:30:00,2025-01-24 15:33:00,63,Material Shortage,Unplanned
DT001706,MC010,,2025-12-10 17:50:00,2025-12-10 21:50:00,240,Power Outage,Unplanned
DT001707,MC012,,2025-10-12 02:40:00,2025-10-12 02:53:00,13,Electrical Fault,Unplanned
DT001708,MC030,PRD0016033,2026-01-02 07:10:00,2026-01-02 08:29:00,79,Tooling Change,Planned
DT001709,MC040,PRD0000121,2026-02-20 21:10:00,2026-02-20 21:31:00,21,Power Outage,Unplanned
DT001710,MC006,PRD0000943,2025-12-13 03:30:00,2025-12-13 03:51:00,21,Electrical Fault,Unplanned
DT001711,MC003,PRD0006834,2025-01-21 06:10:00,2025-01-21 07:16:00,66,Software/PLC Fault,Unplanned
DT001712,MC033,PRD0001678,2025-03-28 15:30:00,2025-03-28 15:40:00,10,Power Outage,Unplanned
DT001713,MC050,PRD0014023,2025-09-07 02:00:00,2025-09-07 07:27:00,327,Material Shortage,Unplanned
DT001714,MC018,PRD0008293,2026-05-07 18:30:00,2026-05-07 18:49:00,19,Operator Break,Planned
DT001715,MC008,,2026-02-13 22:50:00,2026-02-14 04:44:00,354,Material Shortage,Unplanned
DT001716,MC030,PRD0003780,2025-05-15 05:40:00,2025-05-15 10:54:00,314,Mechanical Failure,Unplanned
DT001717,MC036,PRD0003985,2025-08-01 13:10:00,2025-08-01 14:33:00,83,Operator Break,Planned
DT001718,MC044,PRD0008601,2025-11-30 19:30:00,2025-11-30 19:55:00,25,Material Shortage,Unplanned
DT001719,MC031,PRD0006051,2026-03-11 04:20:00,2026-03-11 04:33:00,13,Electrical Fault,Unplanned
DT001720,MC006,,2026-01-05 05:50:00,2026-01-05 08:06:00,136,Software/PLC Fault,Unplanned
DT001721,MC047,,2025-09-09 07:00:00,2025-09-09 08:13:00,73,Tooling Change,Planned
DT001722,MC039,PRD0016613,2025-02-03 17:20:00,2025-02-03 17:44:00,24,Scheduled Maintenance,Planned
DT001723,MC029,PRD0018848,2025-12-03 17:00:00,2025-12-03 17:05:00,5,Software/PLC Fault,Unplanned
DT001724,MC028,PRD0010140,2025-03-28 20:30:00,2025-03-28 20:51:00,21,Software/PLC Fault,Unplanned
DT001725,MC049,PRD0013400,2025-09-15 06:20:00,2025-09-15 14:08:00,468,Power Outage,Unplanned
DT001726,MC042,PRD0013621,2025-03-07 16:00:00,2025-03-07 17:33:00,93,Power Outage,Unplanned
DT001727,MC022,PRD0011610,2026-04-01 09:50:00,2026-04-01 10:38:00,48,Operator Break,Planned
DT001728,MC018,PRD0012687,2025-05-17 16:40:00,2025-05-17 18:02:00,82,Mechanical Failure,Unplanned
DT001729,MC038,,2026-05-01 03:10:00,2026-05-01 04:41:00,91,Mechanical Failure,Unplanned
