alarm_id,elevator_id,timestamp,alarm_code,alarm_type,severity,resolved_flag,resolution_time_minutes
ALM0001008,ELV00394,2025-11-23 04:47:28,E808,Speed Deviation,Medium,Y,58
ALM0001009,ELV00156,2025-03-07 11:35:43,E707,Communication Loss,Medium,Y,9
ALM0001010,ELV00444,2026-04-18 09:51:13,E707,Communication Loss,Medium,Y,28
ALM0001011,ELV00474,2026-03-12 22:41:34,E404,Excess Vibration,Low,Y,16
ALM0001012,ELV00304,2025-10-05 23:49:21,E202,Overload,Medium,Y,13
ALM0001013,ELV00233,2026-05-09 14:51:29,E707,Communication Loss,High,Y,60
ALM0001014,ELV00339,2026-02-26 18:32:42,E101,Door Fault,Low,Y,14
ALM0001015,ELV00426,2026-06-22 02:24:51,E606,Brake Fault,Low,Y,10
ALM0001016,ELV00062,2026-04-27 20:14:25,E303,Motor Overheat,Low,Y,20
ALM0001017,ELV00129,2025-02-02 14:01:46,E505,Power Fault,High,Y,75
ALM0001018,ELV00488,2025-03-06 01:17:17,E909,Leveling Error,Medium,Y,23
ALM0001019,ELV00176,2026-04-13 18:48:45,E808,Speed Deviation,Medium,Y,12
ALM0001020,ELV00475,2025-10-13 21:50:30,E909,Leveling Error,Low,Y,18
ALM0001021,ELV00267,2026-01-23 02:04:48,E101,Door Fault,Low,Y,16
ALM0001022,ELV00233,2025-08-22 02:02:52,E303,Motor Overheat,Low,Y,10
ALM0001023,ELV00289,2025-03-14 01:55:35,E404,Excess Vibration,High,N,
ALM0001024,ELV00437,2025-09-29 13:27:22,E808,Speed Deviation,Medium,Y,26
ALM0001025,ELV00152,2026-06-18 18:54:23,E808,Speed Deviation,Low,Y,13
ALM0001026,ELV00222,2025-01-16 14:38:32,E909,Leveling Error,High,Y,18
ALM0001027,ELV00010,2025-05-21 04:13:05,E404,Excess Vibration,Low,Y,5
ALM0001028,ELV00074,2025-10-17 19:26:14,E606,Brake Fault,Medium,N,
ALM0001029,ELV00116,2025-01-24 02:14:40,E303,Motor Overheat,Low,Y,18
ALM0001030,ELV00430,2025-11-20 01:24:29,E202,Overload,Low,Y,24
ALM0001031,ELV00176,2025-07-28 13:43:52,E101,Door Fault,Medium,Y,29
ALM0001032,ELV00275,2025-01-06 10:50:31,E808,Speed Deviation,Low,Y,37
ALM0001033,ELV00030,2025-07-11 11:02:57,E101,Door Fault,Low,Y,17
ALM0001034,ELV00178,2025-09-21 22:00:20,E303,Motor Overheat,Medium,Y,29
ALM0001035,ELV00072,2025-12-19 15:10:16,E909,Leveling Error,Critical,N,
ALM0001036,ELV00413,2026-05-15 13:01:33,E707,Communication Loss,Low,Y,16
ALM0001037,ELV00292,2025-05-28 21:22:02,E101,Door Fault,Medium,Y,18
ALM0001038,ELV00436,2025-05-09 13:15:01,E707,Communication Loss,High,Y,68
ALM0001039,ELV00400,2026-04-04 17:47:24,E303,Motor Overheat,Medium,Y,21
ALM0001040,ELV00453,2025-05-17 09:43:05,E606,Brake Fault,Medium,N,
ALM0001041,ELV00337,2026-06-11 12:19:33,E606,Brake Fault,Medium,Y,21
ALM0001042,ELV00413,2026-02-10 18:23:14,E707,Communication Loss,Medium,Y,14
ALM0001043,ELV00470,2026-02-17 00:36:26,E404,Excess Vibration,Low,Y,24
ALM0001044,ELV00105,2025-01-01 05:08:48,E202,Overload,Low,Y,9
ALM0001045,ELV00229,2026-04-01 12:17:23,E808,Speed Deviation,Critical,N,
ALM0001046,ELV00488,2025-01-28 05:34:24,E808,Speed Deviation,Low,Y,63
ALM0001047,ELV00143,2025-06-26 20:01:25,E101,Door Fault,Medium,Y,26
ALM0001048,ELV00053,2025-04-27 16:00:43,E707,Communication Loss,Low,Y,12
ALM0001049,ELV00247,2025-03-04 05:42:51,E202,Overload,Low,Y,21
ALM0001050,ELV00388,2026-01-08 12:16:35,E606,Brake Fault,High,Y,152
ALM0001051,ELV00485,2025-11-21 22:41:47,E606,Brake Fault,Medium,Y,31
ALM0001052,ELV00072,2026-02-15 04:16:47,E707,Communication Loss,Low,Y,14
ALM0001053,ELV00218,2025-07-05 05:20:24,E404,Excess Vibration,Low,Y,12
ALM0001054,ELV00389,2025-11-23 11:46:40,E808,Speed Deviation,Medium,Y,12
ALM0001055,ELV00461,2026-04-14 01:53:12,E707,Communication Loss,Medium,Y,31
ALM0001056,ELV00383,2025-07-14 05:06:38,E707,Communication Loss,High,Y,59
ALM0001057,ELV00464,2025-07-16 05:37:27,E606,Brake Fault,Critical,Y,302
ALM0001058,ELV00176,2026-01-27 17:10:21,E707,Communication Loss,Medium,Y,24
ALM0001059,ELV00081,2025-04-21 22:44:14,E404,Excess Vibration,Medium,Y,34
ALM0001060,ELV00366,2026-03-05 05:43:16,E606,Brake Fault,High,Y,63
ALM0001061,ELV00476,2026-02-26 19:12:31,E505,Power Fault,High,Y,154
ALM0001062,ELV00295,2026-02-15 05:39:38,E707,Communication Loss,Low,Y,12
ALM0001063,ELV00214,2026-02-09 00:39:58,E505,Power Fault,Medium,Y,15
ALM0001064,ELV00126,2025-03-28 14:47:36,E505,Power Fault,Medium,Y,46
ALM0001065,ELV00434,2025-06-20 12:21:57,E505,Power Fault,High,Y,37
ALM0001066,ELV00236,2025-07-07 07:21:41,E202,Overload,Critical,Y,109
ALM0001067,ELV00413,2026-04-13 06:55:17,E606,Brake Fault,High,Y,47
ALM0001068,ELV00438,2026-03-15 16:45:28,E505,Power Fault,Medium,Y,35
ALM0001069,ELV00256,2026-06-22 20:49:30,E101,Door Fault,Medium,Y,24
ALM0001070,ELV00258,2025-01-03 14:18:18,E707,Communication Loss,Low,Y,21
ALM0001071,ELV00036,2025-04-25 16:59:22,E101,Door Fault,High,Y,25
ALM0001072,ELV00173,2026-01-14 02:14:59,E303,Motor Overheat,Low,Y,22
ALM0001073,ELV00355,2026-03-23 06:40:59,E909,Leveling Error,High,Y,61
ALM0001074,ELV00326,2025-01-30 13:56:43,E808,Speed Deviation,Critical,N,
ALM0001075,ELV00206,2025-01-23 17:13:45,E404,Excess Vibration,Medium,Y,9
ALM0001076,ELV00020,2025-11-05 01:39:06,E303,Motor Overheat,Low,Y,22
ALM0001077,ELV00299,2025-05-24 02:22:33,E505,Power Fault,Critical,Y,247
ALM0001078,ELV00304,2025-12-13 08:42:51,E707,Communication Loss,High,Y,57
ALM0001079,ELV00404,2026-04-06 18:27:24,E606,Brake Fault,Low,Y,21
ALM0001080,ELV00139,2025-11-05 02:17:25,E606,Brake Fault,Critical,N,
ALM0001081,ELV00040,2026-02-07 12:16:54,E202,Overload,Medium,N,
ALM0001082,ELV00289,2026-01-21 05:10:42,E202,Overload,Medium,Y,25
ALM0001083,ELV00419,2025-01-10 12:34:33,E202,Overload,Low,N,
ALM0001084,ELV00311,2025-10-19 03:26:58,E303,Motor Overheat,High,Y,22
ALM0001085,ELV00413,2026-04-06 17:52:13,E505,Power Fault,High,Y,28
ALM0001086,ELV00198,2025-08-25 01:24:43,E202,Overload,Low,Y,11
ALM0001087,ELV00279,2025-03-11 08:20:07,E909,Leveling Error,Medium,N,
ALM0001088,ELV00354,2025-06-16 09:27:01,E606,Brake Fault,Low,Y,112
ALM0001089,ELV00063,2026-05-14 21:43:31,E707,Communication Loss,Medium,Y,26
ALM0001090,ELV00150,2025-09-25 11:35:00,E101,Door Fault,Medium,Y,9
ALM0001091,ELV00276,2025-02-13 15:02:13,E606,Brake Fault,High,Y,15
ALM0001092,ELV00195,2026-03-04 12:45:19,E404,Excess Vibration,High,N,
ALM0001093,ELV00251,2026-01-06 09:55:15,E202,Overload,Medium,Y,12
ALM0001094,ELV00237,2026-02-11 17:18:45,E404,Excess Vibration,Critical,Y,128
ALM0001095,ELV00011,2025-03-10 16:08:06,E101,Door Fault,Low,N,
ALM0001096,ELV00304,2025-04-14 20:29:56,E303,Motor Overheat,Medium,Y,25
ALM0001097,ELV00330,2025-11-23 12:10:12,E505,Power Fault,Medium,Y,18
ALM0001098,ELV00444,2026-03-06 09:30:55,E404,Excess Vibration,Low,Y,20
ALM0001099,ELV00173,2025-10-28 00:46:43,E404,Excess Vibration,Low,Y,40
ALM0001100,ELV00317,2026-02-05 03:42:24,E404,Excess Vibration,Medium,Y,33
ALM0001101,ELV00420,2025-11-19 21:23:54,E303,Motor Overheat,High,Y,53
ALM0001102,ELV00144,2026-04-28 16:56:42,E707,Communication Loss,Critical,Y,46
ALM0001103,ELV00245,2025-10-26 04:42:53,E606,Brake Fault,Critical,Y,35
ALM0001104,ELV00294,2026-06-16 07:20:56,E101,Door Fault,Low,Y,24
ALM0001105,ELV00252,2025-12-31 04:01:09,E505,Power Fault,Medium,Y,54
ALM0001106,ELV00389,2026-02-21 20:37:14,E707,Communication Loss,Medium,Y,39
ALM0001107,ELV00047,2026-03-25 16:41:21,E303,Motor Overheat,Medium,Y,10
ALM0001108,ELV00370,2026-01-22 09:04:56,E505,Power Fault,Low,Y,10
ALM0001109,ELV00462,2025-09-30 07:34:59,E101,Door Fault,Critical,Y,48
ALM0001110,ELV00151,2025-10-01 06:25:54,E505,Power Fault,High,Y,26
ALM0001111,ELV00239,2025-06-17 17:10:54,E101,Door Fault,Medium,Y,24
ALM0001112,ELV00481,2025-07-19 16:26:06,E101,Door Fault,Low,Y,5
ALM0001113,ELV00207,2026-01-13 17:32:19,E606,Brake Fault,Medium,Y,9
ALM0001114,ELV00314,2025-01-10 18:59:01,E707,Communication Loss,Low,Y,25
ALM0001115,ELV00263,2025-09-11 23:18:33,E404,Excess Vibration,Low,Y,7
ALM0001116,ELV00326,2026-01-31 12:25:37,E303,Motor Overheat,Low,Y,8
ALM0001117,ELV00360,2025-11-06 18:08:25,E404,Excess Vibration,Low,Y,18
ALM0001118,ELV00277,2026-03-18 15:53:47,E808,Speed Deviation,Critical,N,
ALM0001119,ELV00200,2025-08-23 22:45:13,E202,Overload,High,Y,30
ALM0001120,ELV00404,2025-04-15 23:44:02,E707,Communication Loss,Low,Y,21
ALM0001121,ELV00422,2025-06-14 10:10:17,E101,Door Fault,Low,Y,24
ALM0001122,ELV00049,2025-06-03 17:04:20,E808,Speed Deviation,Low,Y,23
ALM0001123,ELV00309,2025-02-19 05:50:01,E404,Excess Vibration,Medium,Y,24
ALM0001124,ELV00145,2026-04-20 14:10:02,E404,Excess Vibration,Medium,Y,18
ALM0001125,ELV00159,2025-03-09 15:36:05,E505,Power Fault,Low,Y,23
ALM0001126,ELV00275,2025-02-20 20:51:19,E606,Brake Fault,Medium,Y,11
ALM0001127,ELV00095,2026-04-17 17:29:07,E303,Motor Overheat,Medium,Y,13
ALM0001128,ELV00484,2025-11-21 04:24:05,E505,Power Fault,High,Y,15
ALM0001129,ELV00152,2026-06-15 15:58:15,E707,Communication Loss,Medium,Y,16
ALM0001130,ELV00422,2025-11-08 07:47:01,E101,Door Fault,High,Y,43
ALM0001131,ELV00412,2025-03-15 12:43:22,E505,Power Fault,Medium,Y,17
ALM0001132,ELV00161,2025-09-03 13:58:50,E101,Door Fault,High,Y,32
ALM0001133,ELV00140,2026-04-03 10:14:04,E909,Leveling Error,Medium,N,
ALM0001134,ELV00379,2025-09-03 05:42:45,E202,Overload,Medium,Y,15
ALM0001135,ELV00006,2026-05-20 08:42:27,E808,Speed Deviation,Medium,Y,17
ALM0001136,ELV00420,2025-06-22 08:19:43,E606,Brake Fault,Critical,Y,16
ALM0001137,ELV00477,2025-06-13 10:30:30,E404,Excess Vibration,Medium,Y,25
ALM0001138,ELV00240,2026-04-19 07:04:57,E606,Brake Fault,Low,Y,52
ALM0001139,ELV00456,2026-04-17 14:52:35,E606,Brake Fault,Low,Y,20
ALM0001140,ELV00108,2025-10-21 21:58:32,E404,Excess Vibration,Low,Y,35
ALM0001141,ELV00267,2025-05-17 00:06:48,E606,Brake Fault,Low,Y,17
ALM0001142,ELV00176,2025-11-23 22:02:16,E707,Communication Loss,Critical,Y,96
ALM0001143,ELV00009,2025-08-10 03:23:02,E202,Overload,Medium,Y,29
ALM0001144,ELV00317,2025-04-16 22:28:23,E606,Brake Fault,High,Y,105
ALM0001145,ELV00409,2026-06-26 10:31:06,E606,Brake Fault,Low,Y,26
ALM0001146,ELV00084,2026-01-25 02:09:08,E909,Leveling Error,Low,Y,7
ALM0001147,ELV00025,2025-02-05 14:03:00,E606,Brake Fault,Medium,Y,19
ALM0001148,ELV00086,2025-03-11 00:59:58,E808,Speed Deviation,Low,Y,16
ALM0001149,ELV00021,2026-06-21 12:14:33,E202,Overload,Low,N,
ALM0001150,ELV00309,2025-02-28 05:54:43,E505,Power Fault,Low,Y,17
ALM0001151,ELV00357,2025-02-11 04:09:27,E707,Communication Loss,Low,Y,15
ALM0001152,ELV00351,2026-04-25 20:56:09,E404,Excess Vibration,Medium,Y,54
ALM0001153,ELV00370,2025-10-29 08:09:52,E808,Speed Deviation,Critical,N,
ALM0001154,ELV00403,2025-01-07 10:48:21,E909,Leveling Error,Low,Y,13
ALM0001155,ELV00089,2025-03-21 20:38:22,E505,Power Fault,Medium,Y,7
ALM0001156,ELV00467,2026-03-07 10:35:03,E101,Door Fault,Critical,N,
ALM0001157,ELV00423,2025-02-13 01:50:25,E808,Speed Deviation,Low,N,
ALM0001158,ELV00500,2025-09-08 05:45:59,E606,Brake Fault,High,Y,43
ALM0001159,ELV00046,2025-07-08 15:20:39,E707,Communication Loss,High,Y,129
ALM0001160,ELV00269,2025-04-29 01:40:45,E101,Door Fault,Low,N,
ALM0001161,ELV00042,2026-03-04 18:24:26,E707,Communication Loss,Low,Y,53
ALM0001162,ELV00375,2025-11-30 21:43:36,E202,Overload,Critical,Y,55
ALM0001163,ELV00315,2025-06-02 19:40:39,E707,Communication Loss,Medium,N,
ALM0001164,ELV00477,2025-01-04 14:12:34,E808,Speed Deviation,Medium,Y,31
ALM0001165,ELV00118,2025-08-21 01:09:39,E202,Overload,Low,Y,5
ALM0001166,ELV00251,2025-10-05 17:58:12,E909,Leveling Error,Critical,Y,24
ALM0001167,ELV00287,2026-05-30 21:30:18,E101,Door Fault,Low,Y,18
ALM0001168,ELV00334,2026-06-01 20:03:45,E808,Speed Deviation,Medium,Y,37
ALM0001169,ELV00005,2025-09-11 03:48:14,E707,Communication Loss,Medium,Y,15
ALM0001170,ELV00199,2026-01-10 00:25:24,E606,Brake Fault,Low,Y,6
ALM0001171,ELV00176,2025-07-05 14:25:49,E404,Excess Vibration,Low,Y,5
ALM0001172,ELV00416,2025-09-01 21:33:55,E404,Excess Vibration,Low,Y,5
ALM0001173,ELV00124,2025-11-09 20:20:31,E808,Speed Deviation,Medium,N,
ALM0001174,ELV00478,2025-06-18 21:09:46,E808,Speed Deviation,Low,Y,18
ALM0001175,ELV00394,2026-02-09 05:13:53,E707,Communication Loss,Critical,Y,61
ALM0001176,ELV00496,2025-08-17 05:31:48,E404,Excess Vibration,Critical,Y,79
ALM0001177,ELV00243,2026-01-30 08:34:25,E707,Communication Loss,Medium,Y,31
ALM0001178,ELV00439,2026-02-26 09:40:04,E707,Communication Loss,Low,Y,7
ALM0001179,ELV00203,2026-02-22 22:55:03,E707,Communication Loss,Medium,Y,19
ALM0001180,ELV00245,2025-06-13 04:29:49,E606,Brake Fault,Low,Y,30
ALM0001181,ELV00246,2025-06-28 00:19:04,E606,Brake Fault,Medium,Y,24
ALM0001182,ELV00423,2025-09-09 14:20:25,E707,Communication Loss,Critical,Y,79
ALM0001183,ELV00431,2025-09-28 16:59:50,E606,Brake Fault,Low,N,
ALM0001184,ELV00183,2026-05-14 20:26:54,E303,Motor Overheat,Medium,Y,14
ALM0001185,ELV00243,2025-11-18 17:23:08,E707,Communication Loss,Low,Y,14
ALM0001186,ELV00372,2025-10-27 04:58:15,E606,Brake Fault,High,Y,136
ALM0001187,ELV00440,2026-04-20 17:14:21,E202,Overload,Medium,Y,23
ALM0001188,ELV00456,2025-01-11 20:19:12,E707,Communication Loss,Medium,Y,30
ALM0001189,ELV00113,2026-02-05 17:14:12,E101,Door Fault,Medium,Y,12
ALM0001190,ELV00340,2025-04-05 13:53:19,E707,Communication Loss,Low,Y,45
ALM0001191,ELV00088,2025-06-18 21:21:51,E909,Leveling Error,High,Y,128
ALM0001192,ELV00054,2026-02-01 03:07:49,E101,Door Fault,Medium,Y,14
ALM0001193,ELV00036,2026-04-29 04:13:13,E909,Leveling Error,High,Y,57
ALM0001194,ELV00331,2025-12-11 03:07:20,E202,Overload,Low,Y,44
ALM0001195,ELV00440,2025-04-06 22:41:45,E606,Brake Fault,Medium,Y,7
ALM0001196,ELV00073,2026-02-07 21:19:35,E303,Motor Overheat,Low,Y,43
ALM0001197,ELV00407,2025-10-28 23:35:57,E909,Leveling Error,Low,Y,10
ALM0001198,ELV00042,2025-10-03 11:54:47,E909,Leveling Error,High,Y,107
ALM0001199,ELV00298,2026-04-08 01:58:16,E808,Speed Deviation,Low,N,
ALM0001200,ELV00292,2026-04-23 00:27:53,E101,Door Fault,Low,Y,30
ALM0001201,ELV00492,2025-05-11 16:47:55,E101,Door Fault,High,Y,71
ALM0001202,ELV00500,2026-04-24 06:00:48,E707,Communication Loss,Medium,Y,31
ALM0001203,ELV00084,2025-08-20 08:43:34,E606,Brake Fault,Low,Y,36
ALM0001204,ELV00438,2025-09-23 05:04:16,E808,Speed Deviation,High,Y,103
ALM0001205,ELV00454,2025-10-13 01:00:26,E303,Motor Overheat,Medium,Y,44
ALM0001206,ELV00013,2025-07-02 15:50:53,E303,Motor Overheat,Low,Y,41
ALM0001207,ELV00489,2025-04-26 22:12:39,E101,Door Fault,Medium,Y,16
ALM0001208,ELV00036,2026-05-16 22:36:43,E101,Door Fault,Medium,Y,27
ALM0001209,ELV00450,2025-06-12 12:35:23,E808,Speed Deviation,High,Y,18
ALM0001210,ELV00424,2025-10-07 20:53:12,E606,Brake Fault,Medium,Y,26
ALM0001211,ELV00251,2026-04-06 15:44:44,E101,Door Fault,Medium,Y,15
ALM0001212,ELV00233,2025-09-29 17:33:25,E101,Door Fault,Medium,Y,19
ALM0001213,ELV00170,2026-06-18 18:53:25,E808,Speed Deviation,Medium,Y,75
ALM0001214,ELV00053,2025-05-02 00:11:03,E404,Excess Vibration,Critical,N,
ALM0001215,ELV00312,2025-07-03 22:52:08,E505,Power Fault,High,Y,127
ALM0001216,ELV00031,2026-06-18 10:15:03,E202,Overload,Medium,N,
ALM0001217,ELV00288,2025-02-22 06:54:04,E303,Motor Overheat,Medium,Y,19
ALM0001218,ELV00425,2025-06-03 08:46:46,E909,Leveling Error,Medium,Y,26
ALM0001219,ELV00483,2026-04-29 11:33:35,E808,Speed Deviation,Medium,Y,11
ALM0001220,ELV00382,2026-04-11 08:46:42,E505,Power Fault,Low,Y,40
ALM0001221,ELV00337,2025-07-07 16:43:32,E202,Overload,High,Y,38
ALM0001222,ELV00290,2025-11-27 12:47:50,E101,Door Fault,Low,Y,41
ALM0001223,ELV00046,2025-02-28 18:26:29,E404,Excess Vibration,High,Y,44
ALM0001224,ELV00180,2025-12-06 03:56:00,E808,Speed Deviation,Critical,Y,154
ALM0001225,ELV00125,2026-06-02 14:44:04,E909,Leveling Error,High,Y,95
ALM0001226,ELV00150,2026-06-04 02:13:49,E505,Power Fault,Medium,Y,23
ALM0001227,ELV00388,2026-06-07 05:03:03,E808,Speed Deviation,Medium,Y,31
ALM0001228,ELV00131,2026-04-10 06:50:22,E606,Brake Fault,Medium,Y,12
ALM0001229,ELV00378,2025-10-24 18:59:16,E606,Brake Fault,Medium,N,
ALM0001230,ELV00389,2025-08-12 04:02:26,E202,Overload,Medium,Y,33
ALM0001231,ELV00374,2026-01-14 10:02:32,E808,Speed Deviation,High,Y,105
ALM0001232,ELV00457,2025-01-17 10:36:12,E404,Excess Vibration,Medium,Y,21
ALM0001233,ELV00172,2026-06-03 00:50:11,E909,Leveling Error,High,Y,206
ALM0001234,ELV00230,2025-02-07 20:19:53,E101,Door Fault,Low,Y,63
ALM0001235,ELV00247,2026-05-29 19:44:50,E606,Brake Fault,Medium,Y,11
ALM0001236,ELV00120,2025-08-21 15:49:04,E808,Speed Deviation,High,Y,93
ALM0001237,ELV00315,2025-08-24 09:04:25,E909,Leveling Error,Low,Y,33
ALM0001238,ELV00067,2025-07-22 01:03:24,E505,Power Fault,Low,Y,53
ALM0001239,ELV00256,2026-06-09 03:41:52,E505,Power Fault,Low,N,
ALM0001240,ELV00304,2026-01-19 16:00:51,E101,Door Fault,Low,Y,15
ALM0001241,ELV00288,2025-10-05 11:26:46,E404,Excess Vibration,High,Y,148
ALM0001242,ELV00042,2026-05-24 01:14:15,E505,Power Fault,Low,Y,56
ALM0001243,ELV00249,2026-02-22 11:25:26,E404,Excess Vibration,High,Y,15
ALM0001244,ELV00196,2026-03-26 13:11:10,E707,Communication Loss,Low,Y,12
ALM0001245,ELV00394,2025-06-07 11:00:18,E202,Overload,Low,Y,40
ALM0001246,ELV00407,2025-01-21 18:09:06,E404,Excess Vibration,Low,Y,34
ALM0001247,ELV00205,2025-10-05 09:14:37,E404,Excess Vibration,High,Y,73
ALM0001248,ELV00032,2025-09-26 07:27:31,E909,Leveling Error,Medium,Y,25
ALM0001249,ELV00072,2025-03-21 10:16:55,E202,Overload,Low,Y,11
ALM0001250,ELV00335,2026-04-08 02:09:49,E707,Communication Loss,Medium,Y,10
ALM0001251,ELV00055,2026-01-21 10:47:51,E909,Leveling Error,Low,N,
ALM0001252,ELV00429,2026-06-05 17:09:18,E202,Overload,Medium,Y,19
ALM0001253,ELV00002,2026-04-04 12:28:58,E505,Power Fault,Low,Y,12
ALM0001254,ELV00089,2025-10-06 13:28:50,E303,Motor Overheat,Low,Y,29
ALM0001255,ELV00009,2026-06-08 09:04:29,E606,Brake Fault,Medium,Y,31
ALM0001256,ELV00016,2025-07-07 02:52:40,E303,Motor Overheat,High,Y,47
ALM0001257,ELV00497,2025-02-04 07:42:45,E707,Communication Loss,Low,Y,11
ALM0001258,ELV00172,2025-03-13 05:33:25,E808,Speed Deviation,High,Y,56
ALM0001259,ELV00195,2026-03-30 09:45:01,E303,Motor Overheat,Medium,Y,16
ALM0001260,ELV00283,2025-06-14 20:24:22,E202,Overload,Medium,Y,37
ALM0001261,ELV00285,2026-01-14 22:22:49,E202,Overload,Low,Y,12
ALM0001262,ELV00076,2025-02-04 01:57:01,E202,Overload,High,Y,118
ALM0001263,ELV00417,2025-10-08 08:38:33,E404,Excess Vibration,Low,Y,41
ALM0001264,ELV00261,2025-01-16 07:15:55,E404,Excess Vibration,High,Y,66
ALM0001265,ELV00142,2026-04-16 09:33:58,E505,Power Fault,Medium,Y,14
ALM0001266,ELV00160,2025-02-20 10:45:28,E303,Motor Overheat,High,Y,21
ALM0001267,ELV00119,2026-04-28 21:24:00,E303,Motor Overheat,High,Y,83
ALM0001268,ELV00499,2026-03-30 03:07:17,E808,Speed Deviation,High,Y,42
ALM0001269,ELV00422,2025-11-16 10:35:24,E202,Overload,Medium,Y,13
ALM0001270,ELV00046,2025-11-18 06:00:18,E808,Speed Deviation,High,Y,54
ALM0001271,ELV00322,2026-05-31 10:09:44,E404,Excess Vibration,Medium,Y,19
ALM0001272,ELV00254,2025-03-19 07:48:33,E707,Communication Loss,Low,Y,21
ALM0001273,ELV00366,2025-11-09 02:03:57,E606,Brake Fault,High,Y,47
ALM0001274,ELV00176,2026-02-03 21:35:28,E707,Communication Loss,Low,Y,51
ALM0001275,ELV00026,2025-07-25 04:05:04,E808,Speed Deviation,High,Y,32
ALM0001276,ELV00375,2025-02-03 17:42:44,E909,Leveling Error,Medium,Y,52
ALM0001277,ELV00336,2025-02-25 22:12:58,E404,Excess Vibration,High,Y,58
ALM0001278,ELV00150,2025-04-14 13:55:32,E101,Door Fault,Critical,Y,34
ALM0001279,ELV00383,2026-04-26 15:16:20,E404,Excess Vibration,High,Y,27
ALM0001280,ELV00459,2025-10-09 16:49:54,E101,Door Fault,Low,Y,13
ALM0001281,ELV00141,2026-05-04 04:54:56,E303,Motor Overheat,Low,Y,10
ALM0001282,ELV00244,2026-01-31 22:04:24,E202,Overload,Low,Y,42
ALM0001283,ELV00339,2025-01-12 17:12:52,E505,Power Fault,Low,Y,27
ALM0001284,ELV00098,2025-04-01 19:01:07,E808,Speed Deviation,Low,Y,62
ALM0001285,ELV00233,2026-01-01 08:16:12,E808,Speed Deviation,High,N,
ALM0001286,ELV00489,2026-05-24 21:26:09,E404,Excess Vibration,Medium,Y,44
ALM0001287,ELV00443,2025-08-11 09:09:50,E303,Motor Overheat,Low,Y,28
ALM0001288,ELV00159,2025-03-19 20:59:03,E505,Power Fault,Medium,Y,7
ALM0001289,ELV00288,2025-04-15 02:15:57,E808,Speed Deviation,High,Y,45
ALM0001290,ELV00237,2025-04-18 04:27:54,E101,Door Fault,Low,Y,8
ALM0001291,ELV00485,2026-04-09 16:34:59,E404,Excess Vibration,Medium,Y,25
ALM0001292,ELV00051,2025-07-17 04:29:50,E101,Door Fault,High,Y,116
ALM0001293,ELV00331,2025-02-16 00:08:29,E101,Door Fault,Medium,Y,38
ALM0001294,ELV00117,2025-12-29 02:58:25,E505,Power Fault,Low,Y,24
ALM0001295,ELV00358,2026-05-30 21:50:13,E909,Leveling Error,Low,Y,37
ALM0001296,ELV00376,2025-11-14 11:09:30,E202,Overload,Medium,Y,17
ALM0001297,ELV00187,2026-04-12 17:03:54,E404,Excess Vibration,Low,Y,73
ALM0001298,ELV00132,2025-01-16 14:49:46,E606,Brake Fault,Low,Y,47
ALM0001299,ELV00040,2025-10-10 10:52:45,E707,Communication Loss,Medium,Y,61
ALM0001300,ELV00119,2026-02-15 19:50:54,E303,Motor Overheat,Low,Y,14
ALM0001301,ELV00278,2026-06-15 01:12:24,E101,Door Fault,Low,Y,12
ALM0001302,ELV00431,2025-09-10 13:00:25,E303,Motor Overheat,Medium,Y,20
ALM0001303,ELV00328,2025-11-21 21:06:10,E404,Excess Vibration,Medium,Y,38
ALM0001304,ELV00471,2025-10-19 09:09:48,E101,Door Fault,Low,Y,20
ALM0001305,ELV00309,2025-11-27 20:14:17,E707,Communication Loss,Low,Y,17
ALM0001306,ELV00388,2026-04-16 08:16:52,E909,Leveling Error,Medium,Y,19
ALM0001307,ELV00465,2026-06-19 23:05:45,E808,Speed Deviation,High,Y,32
ALM0001308,ELV00256,2025-02-18 00:41:41,E303,Motor Overheat,Low,Y,25
ALM0001309,ELV00394,2025-09-11 21:50:58,E303,Motor Overheat,Low,Y,19
ALM0001310,ELV00020,2026-05-07 00:48:28,E101,Door Fault,Medium,Y,47
ALM0001311,ELV00316,2026-04-24 20:58:39,E404,Excess Vibration,Low,Y,31
ALM0001312,ELV00091,2025-10-05 09:09:03,E101,Door Fault,Low,Y,46
ALM0001313,ELV00345,2025-04-22 22:07:19,E707,Communication Loss,Medium,Y,28
ALM0001314,ELV00463,2025-07-12 19:19:20,E404,Excess Vibration,Medium,Y,17
ALM0001315,ELV00063,2026-03-28 20:45:11,E303,Motor Overheat,Medium,Y,15
ALM0001316,ELV00245,2026-03-17 21:30:24,E202,Overload,High,Y,87
ALM0001317,ELV00347,2025-07-22 22:11:17,E808,Speed Deviation,Low,Y,38
ALM0001318,ELV00403,2025-06-13 19:26:48,E101,Door Fault,Medium,Y,42
ALM0001319,ELV00244,2026-03-01 17:43:57,E707,Communication Loss,Low,Y,5
ALM0001320,ELV00457,2025-05-11 02:42:36,E404,Excess Vibration,Low,Y,34
ALM0001321,ELV00031,2025-12-01 19:10:29,E808,Speed Deviation,Medium,Y,27
ALM0001322,ELV00340,2026-06-22 11:38:20,E101,Door Fault,High,Y,60
ALM0001323,ELV00429,2026-05-16 11:22:50,E909,Leveling Error,Low,Y,23
ALM0001324,ELV00354,2025-12-15 10:49:01,E101,Door Fault,High,Y,80
