maintenance_part_id,maintenance_id,material_id,quantity_used,unit_cost,total_cost
MPT00009763,MNT0026642,MAT00232,1,66.7,66.7
MPT00009764,MNT0002234,MAT00004,1,252.64,252.64
MPT00009765,MNT0002234,MAT00018,1,350.33,350.33
MPT00009766,MNT0002234,MAT00011,1,57.37,57.37
MPT00009767,MNT0015277,MAT00226,1,59.82,59.82
MPT00009768,MNT0015277,MAT00233,1,267.71,267.71
MPT00009769,MNT0015277,MAT00243,1,1193.8,1193.8
MPT00009770,MNT0010281,MAT00041,3,2470.92,7412.76
MPT00009771,MNT0010281,MAT00048,2,256.13,512.26
MPT00009772,MNT0010281,MAT00026,1,670.61,670.61
MPT00009773,MNT0021549,MAT00227,1,256.38,256.38
MPT00009774,MNT0021549,MAT00245,1,85.29,85.29
MPT00009775,MNT0010961,MAT00229,1,433.44,433.44
MPT00009776,MNT0010961,MAT00239,1,699.64,699.64
MPT00009777,MNT0010961,MAT00229,1,421.68,421.68
MPT00009778,MNT0010961,MAT00236,1,214.72,214.72
MPT00009779,MNT0012932,MAT00231,1,396.52,396.52
MPT00009780,MNT0012932,MAT00231,1,436.37,436.37
MPT00009781,MNT0000605,MAT00001,1,58.54,58.54
MPT00009782,MNT0000605,MAT00006,1,374.58,374.58
MPT00009783,MNT0004415,MAT00201,1,138.86,138.86
MPT00009784,MNT0001549,MAT00126,1,192.42,192.42
MPT00009785,MNT0002738,MAT00215,1,136.8,136.8
MPT00009786,MNT0014359,MAT00228,1,65.4,65.4
MPT00009787,MNT0009931,MAT00145,1,219.84,219.84
MPT00009788,MNT0028378,MAT00238,1,160.44,160.44
MPT00009789,MNT0014784,MAT00249,1,303.23,303.23
MPT00009790,MNT0014784,MAT00231,1,424.31,424.31
MPT00009791,MNT0014784,MAT00238,1,170.37,170.37
MPT00009792,MNT0006876,MAT00059,1,106.33,106.33
MPT00009793,MNT0006876,MAT00064,1,146.9,146.9
MPT00009794,MNT0027253,MAT00248,2,559.23,1118.46
MPT00009795,MNT0011678,MAT00228,1,69.85,69.85
MPT00009796,MNT0011678,MAT00241,1,172.3,172.3
MPT00009797,MNT0029461,MAT00237,1,972.92,972.92
MPT00009798,MNT0010323,MAT00020,1,411.92,411.92
MPT00009799,MNT0019626,MAT00240,1,707.34,707.34
MPT00009800,MNT0023215,MAT00249,2,328.87,657.74
MPT00009801,MNT0023215,MAT00250,3,3396.79,10190.37
MPT00009802,MNT0023858,MAT00234,2,296.22,592.44
MPT00009803,MNT0023858,MAT00242,3,203.41,610.23
MPT00009804,MNT0002131,MAT00045,1,282.7,282.7
MPT00009805,MNT0012587,MAT00229,1,430.7,430.7
MPT00009806,MNT0005418,MAT00144,3,95.64,286.92
MPT00009807,MNT0005418,MAT00138,1,223.79,223.79
MPT00009808,MNT0007406,MAT00011,1,55.52,55.52
MPT00009809,MNT0019124,MAT00234,2,300.81,601.62
MPT00009810,MNT0002626,MAT00011,1,55.93,55.93
MPT00009811,MNT0002626,MAT00009,1,472.54,472.54
MPT00009812,MNT0011405,MAT00245,1,104.45,104.45
MPT00009813,MNT0011405,MAT00244,1,193.25,193.25
MPT00009814,MNT0011405,MAT00236,1,182.97,182.97
MPT00009815,MNT0011405,MAT00246,1,346.7,346.7
MPT00009816,MNT0024369,MAT00230,1,427.44,427.44
MPT00009817,MNT0024369,MAT00235,1,313.85,313.85
MPT00009818,MNT0020763,MAT00248,1,477.94,477.94
MPT00009819,MNT0015999,MAT00228,1,64.7,64.7
MPT00009820,MNT0023012,MAT00235,1,298.19,298.19
MPT00009821,MNT0023012,MAT00232,2,68.26,136.52
MPT00009822,MNT0023012,MAT00241,1,157.36,157.36
MPT00009823,MNT0023012,MAT00235,1,303.92,303.92
MPT00009824,MNT0020233,MAT00242,1,188.26,188.26
MPT00009825,MNT0020470,MAT00244,1,205.46,205.46
MPT00009826,MNT0020965,MAT00226,1,51.98,51.98
MPT00009827,MNT0020965,MAT00234,1,268.58,268.58
MPT00009828,MNT0006662,MAT00145,1,223.29,223.29
MPT00009829,MNT0028005,MAT00242,1,164.61,164.61
MPT00009830,MNT0028413,MAT00246,2,327.03,654.06
MPT00009831,MNT0007461,MAT00122,1,356.59,356.59
MPT00009832,MNT0007461,MAT00118,1,625.91,625.91
MPT00009833,MNT0004108,MAT00121,1,1859.06,1859.06
MPT00009834,MNT0004108,MAT00124,1,134.94,134.94
MPT00009835,MNT0004108,MAT00123,1,515.16,515.16
MPT00009836,MNT0004108,MAT00116,1,471.51,471.51
MPT00009837,MNT0008818,MAT00110,2,503.58,1007.16
MPT00009838,MNT0021818,MAT00237,1,967.21,967.21
MPT00009839,MNT0021818,MAT00239,1,756.55,756.55
MPT00009840,MNT0022808,MAT00249,3,275.44,826.32
MPT00009841,MNT0009536,MAT00112,2,575.79,1151.58
MPT00009842,MNT0017793,MAT00243,1,1398.62,1398.62
MPT00009843,MNT0017793,MAT00246,1,293.92,293.92
MPT00009844,MNT0007764,MAT00080,1,196.02,196.02
MPT00009845,MNT0007764,MAT00089,1,579.81,579.81
MPT00009846,MNT0007764,MAT00087,2,332.94,665.88
MPT00009847,MNT0017154,MAT00231,1,406.98,406.98
MPT00009848,MNT0009835,MAT00212,1,46.84,46.84
MPT00009849,MNT0003696,MAT00203,1,67.01,67.01
MPT00009850,MNT0003696,MAT00214,1,739.52,739.52
MPT00009851,MNT0019441,MAT00231,1,357.72,357.72
MPT00009852,MNT0000793,MAT00201,1,150.64,150.64
MPT00009853,MNT0000793,MAT00215,1,136.18,136.18
MPT00009854,MNT0019191,MAT00226,1,56.07,56.07
MPT00009855,MNT0008477,MAT00025,1,227.21,227.21
MPT00009856,MNT0008477,MAT00019,1,390.09,390.09
MPT00009857,MNT0008477,MAT00008,3,99.17,297.51
MPT00009858,MNT0005098,MAT00218,1,73.51,73.51
MPT00009859,MNT0019888,MAT00247,1,705.43,705.43
MPT00009860,MNT0021465,MAT00236,1,201.18,201.18
MPT00009861,MNT0021465,MAT00230,1,387.13,387.13
MPT00009862,MNT0022633,MAT00236,1,201.73,201.73
MPT00009863,MNT0022633,MAT00241,1,142.26,142.26
MPT00009864,MNT0022633,MAT00229,1,500.18,500.18
MPT00009865,MNT0009880,MAT00081,1,118.58,118.58
MPT00009866,MNT0029846,MAT00230,1,385.8,385.8
MPT00009867,MNT0014331,MAT00243,1,1135.27,1135.27
MPT00009868,MNT0014331,MAT00226,1,55.91,55.91
MPT00009869,MNT0014331,MAT00226,1,52.84,52.84
MPT00009870,MNT0012275,MAT00242,2,168.41,336.82
MPT00009871,MNT0012275,MAT00231,2,419.32,838.64
MPT00009872,MNT0012275,MAT00243,2,1236.77,2473.54
MPT00009873,MNT0012275,MAT00245,2,87.1,174.2
MPT00009874,MNT0024267,MAT00245,1,95.39,95.39
MPT00009875,MNT0024267,MAT00249,1,278.53,278.53
MPT00009876,MNT0024267,MAT00232,2,68.8,137.6
MPT00009877,MNT0028795,MAT00248,1,464.27,464.27
MPT00009878,MNT0028795,MAT00247,1,745.22,745.22
MPT00009879,MNT0028795,MAT00236,1,174.95,174.95
MPT00009880,MNT0002591,MAT00147,1,639.47,639.47
MPT00009881,MNT0002591,MAT00150,2,236.52,473.04
MPT00009882,MNT0002591,MAT00131,1,248.83,248.83
MPT00009883,MNT0002591,MAT00130,1,90.89,90.89
MPT00009884,MNT0010444,MAT00067,1,527.48,527.48
MPT00009885,MNT0010444,MAT00063,1,239.53,239.53
MPT00009886,MNT0027680,MAT00228,1,71.82,71.82
MPT00009887,MNT0027680,MAT00239,1,657.05,657.05
MPT00009888,MNT0024466,MAT00233,3,256.01,768.03
MPT00009889,MNT0024466,MAT00247,1,717.59,717.59
MPT00009890,MNT0022270,MAT00232,2,67.22,134.44
MPT00009891,MNT0022270,MAT00233,1,252.47,252.47
MPT00009892,MNT0022270,MAT00233,4,244.34,977.36
MPT00009893,MNT0022270,MAT00234,1,241.78,241.78
MPT00009894,MNT0009215,MAT00095,2,34.22,68.44
MPT00009895,MNT0009215,MAT00083,2,67.23,134.46
MPT00009896,MNT0026009,MAT00237,1,877.18,877.18
MPT00009897,MNT0026009,MAT00227,1,258.77,258.77
MPT00009898,MNT0025397,MAT00242,1,182.72,182.72
MPT00009899,MNT0025397,MAT00227,3,255.76,767.28
MPT00009900,MNT0025397,MAT00238,1,168.0,168.0
MPT00009901,MNT0025397,MAT00246,2,318.26,636.52
MPT00009902,MNT0007255,MAT00029,1,200.1,200.1
MPT00009903,MNT0007255,MAT00033,1,110.65,110.65
MPT00009904,MNT0020319,MAT00240,1,684.96,684.96
MPT00009905,MNT0014277,MAT00246,1,366.43,366.43
MPT00009906,MNT0014277,MAT00234,1,268.59,268.59
MPT00009907,MNT0014277,MAT00226,1,50.83,50.83
MPT00009908,MNT0025936,MAT00243,2,1315.4,2630.8
MPT00009909,MNT0025936,MAT00245,1,91.75,91.75
MPT00009910,MNT0028572,MAT00228,1,75.78,75.78
MPT00009911,MNT0028572,MAT00228,1,68.91,68.91
MPT00009912,MNT0024588,MAT00235,1,282.88,282.88
MPT00009913,MNT0024588,MAT00245,1,92.55,92.55
MPT00009914,MNT0000863,MAT00209,1,329.47,329.47
MPT00009915,MNT0000863,MAT00220,3,283.57,850.71
MPT00009916,MNT0003811,MAT00203,2,68.93,137.86
MPT00009917,MNT0007559,MAT00071,1,229.47,229.47
MPT00009918,MNT0010760,MAT00248,1,498.18,498.18
MPT00009919,MNT0010760,MAT00242,2,194.76,389.52
MPT00009920,MNT0010760,MAT00237,1,873.31,873.31
MPT00009921,MNT0009387,MAT00223,1,259.94,259.94
MPT00009922,MNT0009387,MAT00202,1,66.42,66.42
MPT00009923,MNT0027399,MAT00233,1,251.1,251.1
MPT00009924,MNT0017880,MAT00229,1,446.68,446.68
MPT00009925,MNT0017880,MAT00248,1,472.53,472.53
MPT00009926,MNT0006244,MAT00033,1,112.85,112.85
MPT00009927,MNT0006244,MAT00044,1,534.15,534.15
MPT00009928,MNT0006244,MAT00047,1,142.2,142.2
MPT00009929,MNT0006244,MAT00042,1,55.01,55.01
MPT00009930,MNT0026134,MAT00247,1,728.05,728.05
MPT00009931,MNT0009141,MAT00115,1,35.14,35.14
MPT00009932,MNT0009141,MAT00121,2,1696.3,3392.6
MPT00009933,MNT0009980,MAT00003,1,1761.67,1761.67
MPT00009934,MNT0009980,MAT00015,1,54.07,54.07
MPT00009935,MNT0009980,MAT00025,1,250.26,250.26
MPT00009936,MNT0029550,MAT00233,2,277.27,554.54
MPT00009937,MNT0014661,MAT00240,1,650.86,650.86
MPT00009938,MNT0014661,MAT00243,4,1357.61,5430.44
MPT00009939,MNT0014661,MAT00228,3,71.46,214.38
MPT00009940,MNT0014661,MAT00233,1,256.28,256.28
MPT00009941,MNT0002793,MAT00211,2,302.93,605.86
MPT00009942,MNT0002793,MAT00209,1,280.78,280.78
MPT00009943,MNT0029666,MAT00240,1,620.67,620.67
MPT00009944,MNT0029666,MAT00235,1,290.43,290.43
MPT00009945,MNT0029666,MAT00230,1,450.37,450.37
MPT00009946,MNT0017349,MAT00235,1,267.51,267.51
MPT00009947,MNT0011764,MAT00244,1,211.68,211.68
MPT00009948,MNT0012222,MAT00227,1,234.98,234.98
MPT00009949,MNT0012222,MAT00234,3,266.95,800.85
MPT00009950,MNT0012222,MAT00230,1,377.29,377.29
MPT00009951,MNT0017431,MAT00234,2,246.86,493.72
MPT00009952,MNT0017431,MAT00249,1,318.61,318.61
MPT00009953,MNT0029635,MAT00249,1,334.26,334.26
MPT00009954,MNT0024450,MAT00228,1,65.35,65.35
MPT00009955,MNT0019369,MAT00247,1,657.63,657.63
MPT00009956,MNT0019369,MAT00226,1,59.01,59.01
MPT00009957,MNT0021853,MAT00250,1,2957.31,2957.31
MPT00009958,MNT0000214,MAT00042,1,52.32,52.32
MPT00009959,MNT0000214,MAT00049,1,74.22,74.22
MPT00009960,MNT0000214,MAT00045,1,252.28,252.28
MPT00009961,MNT0015118,MAT00250,2,3346.78,6693.56
MPT00009962,MNT0005126,MAT00027,1,212.93,212.93
MPT00009963,MNT0003440,MAT00203,3,76.22,228.66
MPT00009964,MNT0015151,MAT00228,1,72.95,72.95
MPT00009965,MNT0010856,MAT00245,1,90.81,90.81
MPT00009966,MNT0020387,MAT00248,1,502.77,502.77
MPT00009967,MNT0020387,MAT00226,3,51.7,155.1
MPT00009968,MNT0020387,MAT00226,1,49.19,49.19
MPT00009969,MNT0020387,MAT00227,1,220.24,220.24
MPT00009970,MNT0003401,MAT00016,1,594.49,594.49
MPT00009971,MNT0003401,MAT00015,1,53.88,53.88
MPT00009972,MNT0021180,MAT00240,2,682.25,1364.5
MPT00009973,MNT0003001,MAT00061,1,307.12,307.12
MPT00009974,MNT0003001,MAT00053,1,931.31,931.31
MPT00009975,MNT0008767,MAT00072,1,590.36,590.36
MPT00009976,MNT0008767,MAT00052,1,780.63,780.63
MPT00009977,MNT0008767,MAT00058,1,64.54,64.54
MPT00009978,MNT0026993,MAT00249,1,302.57,302.57
MPT00009979,MNT0024290,MAT00227,1,257.0,257.0
MPT00009980,MNT0024290,MAT00226,1,53.0,53.0
MPT00009981,MNT0014810,MAT00227,1,248.25,248.25
MPT00009982,MNT0014810,MAT00230,2,463.21,926.42
MPT00009983,MNT0012164,MAT00240,1,690.83,690.83
MPT00009984,MNT0012164,MAT00248,1,496.69,496.69
MPT00009985,MNT0012164,MAT00229,2,450.95,901.9
MPT00009986,MNT0019222,MAT00230,1,378.94,378.94
MPT00009987,MNT0021564,MAT00228,1,69.09,69.09
MPT00009988,MNT0012985,MAT00234,1,298.13,298.13
MPT00009989,MNT0012985,MAT00241,1,156.07,156.07
MPT00009990,MNT0007837,MAT00144,2,110.72,221.44
MPT00009991,MNT0007837,MAT00138,1,230.72,230.72
MPT00009992,MNT0028323,MAT00234,1,288.88,288.88
MPT00009993,MNT0022924,MAT00237,1,964.46,964.46
MPT00009994,MNT0015674,MAT00250,1,3323.41,3323.41
MPT00009995,MNT0015674,MAT00241,1,171.02,171.02
MPT00009996,MNT0015674,MAT00234,1,249.68,249.68
MPT00009997,MNT0015674,MAT00243,1,1373.31,1373.31
MPT00009998,MNT0003812,MAT00005,2,304.96,609.92
MPT00009999,MNT0003812,MAT00022,1,109.54,109.54
MPT00010000,MNT0003812,MAT00016,1,516.14,516.14
MPT00010001,MNT0014479,MAT00231,1,367.89,367.89
MPT00010002,MNT0014479,MAT00246,1,348.93,348.93
MPT00010003,MNT0007967,MAT00136,1,143.38,143.38
MPT00010004,MNT0007967,MAT00133,1,94.41,94.41
MPT00010005,MNT0000408,MAT00090,1,250.5,250.5
MPT00010006,MNT0000408,MAT00097,1,625.43,625.43
MPT00010007,MNT0021596,MAT00241,1,172.82,172.82
MPT00010008,MNT0021596,MAT00227,1,232.01,232.01
MPT00010009,MNT0003380,MAT00060,1,148.07,148.07
MPT00010010,MNT0026562,MAT00243,2,1339.76,2679.52
MPT00010011,MNT0026562,MAT00250,5,2738.96,13694.8
MPT00010012,MNT0026562,MAT00237,3,951.97,2855.91
MPT00010013,MNT0021050,MAT00236,1,184.49,184.49
MPT00010014,MNT0021050,MAT00242,1,189.4,189.4
MPT00010015,MNT0021050,MAT00228,1,71.13,71.13
MPT00010016,MNT0028998,MAT00238,3,150.76,452.28
MPT00010017,MNT0028998,MAT00236,1,193.36,193.36
MPT00010018,MNT0014438,MAT00246,1,341.12,341.12
MPT00010019,MNT0014438,MAT00250,1,3408.64,3408.64
MPT00010020,MNT0018868,MAT00236,1,194.87,194.87
MPT00010021,MNT0018868,MAT00237,1,819.81,819.81
MPT00010022,MNT0018868,MAT00237,3,952.9,2858.7
MPT00010023,MNT0002507,MAT00207,2,201.43,402.86
MPT00010024,MNT0002507,MAT00220,1,317.93,317.93
MPT00010025,MNT0010440,MAT00025,1,239.47,239.47
MPT00010026,MNT0010440,MAT00018,1,371.32,371.32
MPT00010027,MNT0016260,MAT00231,1,448.88,448.88
MPT00010028,MNT0016260,MAT00232,1,71.6,71.6
MPT00010029,MNT0010230,MAT00039,1,204.85,204.85
MPT00010030,MNT0022456,MAT00233,2,247.86,495.72
MPT00010031,MNT0022456,MAT00226,2,57.59,115.18
MPT00010032,MNT0013618,MAT00243,1,1362.89,1362.89
MPT00010033,MNT0003799,MAT00067,1,623.59,623.59
MPT00010034,MNT0003799,MAT00064,1,139.69,139.69
MPT00010035,MNT0003799,MAT00074,2,222.78,445.56
MPT00010036,MNT0003799,MAT00067,1,596.08,596.08
MPT00010037,MNT0018580,MAT00229,1,420.1,420.1
MPT00010038,MNT0018580,MAT00239,1,702.19,702.19
MPT00010039,MNT0007682,MAT00214,1,790.39,790.39
MPT00010040,MNT0021352,MAT00227,1,245.86,245.86
MPT00010041,MNT0021352,MAT00230,1,439.55,439.55
MPT00010042,MNT0020116,MAT00242,1,203.05,203.05
MPT00010043,MNT0022493,MAT00248,2,569.98,1139.96
MPT00010044,MNT0022493,MAT00248,2,526.18,1052.36
MPT00010045,MNT0022493,MAT00227,4,248.68,994.72
MPT00010046,MNT0026074,MAT00226,2,52.15,104.3
MPT00010047,MNT0026074,MAT00241,2,159.8,319.6
MPT00010048,MNT0026074,MAT00230,1,462.48,462.48
MPT00010049,MNT0002941,MAT00036,1,111.07,111.07
MPT00010050,MNT0013166,MAT00237,1,917.3,917.3
MPT00010051,MNT0013166,MAT00226,1,57.63,57.63
MPT00010052,MNT0013166,MAT00243,1,1157.65,1157.65
MPT00010053,MNT0013166,MAT00250,2,3163.96,6327.92
MPT00010054,MNT0001331,MAT00008,2,113.56,227.12
MPT00010055,MNT0022779,MAT00250,1,3224.27,3224.27
MPT00010056,MNT0021722,MAT00243,2,1337.19,2674.38
MPT00010057,MNT0021722,MAT00248,1,527.78,527.78
MPT00010058,MNT0021722,MAT00246,1,334.4,334.4
MPT00010059,MNT0010103,MAT00076,1,77.45,77.45
MPT00010060,MNT0010103,MAT00090,1,296.83,296.83
MPT00010061,MNT0020007,MAT00238,1,170.76,170.76
MPT00010062,MNT0020007,MAT00242,1,194.63,194.63
MPT00010063,MNT0027955,MAT00228,2,66.22,132.44
MPT00010064,MNT0027955,MAT00242,2,165.52,331.04
MPT00010065,MNT0027955,MAT00231,2,440.82,881.64
MPT00010066,MNT0027955,MAT00237,1,905.43,905.43
MPT00010067,MNT0011641,MAT00233,3,250.79,752.37
MPT00010068,MNT0011641,MAT00239,1,800.68,800.68
MPT00010069,MNT0011641,MAT00247,1,707.75,707.75
MPT00010070,MNT0008464,MAT00225,2,546.05,1092.1
MPT00010071,MNT0008464,MAT00205,1,139.48,139.48
MPT00010072,MNT0008464,MAT00214,2,748.43,1496.86
MPT00010073,MNT0008464,MAT00211,2,356.06,712.12
MPT00010074,MNT0026308,MAT00238,1,179.38,179.38
MPT00010075,MNT0026308,MAT00242,1,164.3,164.3
MPT00010076,MNT0026308,MAT00229,1,441.48,441.48
MPT00010077,MNT0023869,MAT00245,2,87.14,174.28
MPT00010078,MNT0015421,MAT00237,3,970.2,2910.6
MPT00010079,MNT0001108,MAT00132,1,122.55,122.55
MPT00010080,MNT0001108,MAT00134,1,62.32,62.32
MPT00010081,MNT0004282,MAT00213,1,313.41,313.41
MPT00010082,MNT0014476,MAT00247,1,717.19,717.19
MPT00010083,MNT0013735,MAT00234,1,246.68,246.68
MPT00010084,MNT0013735,MAT00226,1,52.76,52.76
MPT00010085,MNT0018550,MAT00248,1,549.9,549.9
MPT00010086,MNT0018550,MAT00241,1,159.59,159.59
MPT00010087,MNT0007890,MAT00130,1,79.55,79.55
MPT00010088,MNT0022046,MAT00249,2,321.51,643.02
MPT00010089,MNT0022046,MAT00247,2,725.51,1451.02
MPT00010090,MNT0022046,MAT00248,1,573.07,573.07
MPT00010091,MNT0017724,MAT00245,2,103.99,207.98
MPT00010092,MNT0017724,MAT00247,2,687.03,1374.06
MPT00010093,MNT0025933,MAT00238,1,153.48,153.48
MPT00010094,MNT0025933,MAT00234,1,244.9,244.9
MPT00010095,MNT0003242,MAT00032,1,77.61,77.61
MPT00010096,MNT0008674,MAT00123,1,467.15,467.15
MPT00010097,MNT0008674,MAT00107,2,836.09,1672.18
MPT00010098,MNT0028826,MAT00239,4,782.59,3130.36
MPT00010099,MNT0028826,MAT00237,1,1029.16,1029.16
MPT00010100,MNT0029971,MAT00227,1,242.21,242.21
MPT00010101,MNT0029971,MAT00245,1,102.95,102.95
MPT00010102,MNT0029971,MAT00243,3,1132.77,3398.31
MPT00010103,MNT0004451,MAT00222,1,226.55,226.55
MPT00010104,MNT0004451,MAT00219,1,94.34,94.34
MPT00010105,MNT0025481,MAT00235,1,278.66,278.66
MPT00010106,MNT0025481,MAT00244,1,216.12,216.12
MPT00010107,MNT0025481,MAT00230,1,398.49,398.49
MPT00010108,MNT0025481,MAT00247,1,645.01,645.01
MPT00010109,MNT0003856,MAT00045,2,288.52,577.04
MPT00010110,MNT0009710,MAT00032,2,67.38,134.76
MPT00010111,MNT0009710,MAT00027,1,212.57,212.57
MPT00010112,MNT0009710,MAT00031,1,183.7,183.7
MPT00010113,MNT0029737,MAT00227,1,250.48,250.48
MPT00010114,MNT0029737,MAT00227,1,230.97,230.97
MPT00010115,MNT0009918,MAT00063,1,238.68,238.68
MPT00010116,MNT0009918,MAT00060,3,150.15,450.45
MPT00010117,MNT0014367,MAT00244,1,212.08,212.08
MPT00010118,MNT0014367,MAT00238,1,169.16,169.16
MPT00010119,MNT0014367,MAT00249,1,293.86,293.86
MPT00010120,MNT0008180,MAT00018,1,338.92,338.92
MPT00010121,MNT0008180,MAT00019,2,348.01,696.02
MPT00010122,MNT0008180,MAT00003,1,1589.83,1589.83
MPT00010123,MNT0017191,MAT00248,1,485.11,485.11
MPT00010124,MNT0017191,MAT00247,1,640.1,640.1
MPT00010125,MNT0017191,MAT00229,1,428.52,428.52
MPT00010126,MNT0017191,MAT00227,1,229.69,229.69
MPT00010127,MNT0017845,MAT00233,3,224.61,673.83
MPT00010128,MNT0017845,MAT00240,1,571.01,571.01
MPT00010129,MNT0017845,MAT00250,1,2813.35,2813.35
MPT00010130,MNT0013766,MAT00245,3,90.56,271.68
MPT00010131,MNT0001077,MAT00097,1,652.24,652.24
MPT00010132,MNT0018323,MAT00246,1,321.26,321.26
MPT00010133,MNT0002673,MAT00042,1,54.23,54.23
MPT00010134,MNT0004976,MAT00104,1,422.33,422.33
MPT00010135,MNT0001910,MAT00207,1,168.94,168.94
MPT00010136,MNT0001910,MAT00225,1,499.82,499.82
MPT00010137,MNT0013235,MAT00247,1,643.98,643.98
MPT00010138,MNT0013235,MAT00226,1,52.25,52.25
MPT00010139,MNT0014032,MAT00250,1,2772.15,2772.15
MPT00010140,MNT0008858,MAT00006,1,330.9,330.9
MPT00010141,MNT0008858,MAT00007,1,732.12,732.12
MPT00010142,MNT0024124,MAT00235,2,280.01,560.02
MPT00010143,MNT0024124,MAT00244,1,184.99,184.99
MPT00010144,MNT0024124,MAT00240,1,676.09,676.09
MPT00010145,MNT0013855,MAT00237,1,868.81,868.81
MPT00010146,MNT0013855,MAT00245,2,105.07,210.14
MPT00010147,MNT0013855,MAT00250,1,2722.87,2722.87
MPT00010148,MNT0006459,MAT00060,1,160.02,160.02
MPT00010149,MNT0006459,MAT00061,1,305.54,305.54
MPT00010150,MNT0006459,MAT00060,1,138.41,138.41
MPT00010151,MNT0012454,MAT00240,2,675.16,1350.32
MPT00010152,MNT0027256,MAT00233,1,275.67,275.67
MPT00010153,MNT0027256,MAT00240,2,694.72,1389.44
MPT00010154,MNT0027256,MAT00243,2,1409.03,2818.06
MPT00010155,MNT0004454,MAT00022,1,114.11,114.11
MPT00010156,MNT0027844,MAT00229,1,510.12,510.12
MPT00010157,MNT0001889,MAT00001,2,70.96,141.92
MPT00010158,MNT0001889,MAT00025,1,256.19,256.19
MPT00010159,MNT0002335,MAT00068,1,150.51,150.51
MPT00010160,MNT0008107,MAT00132,1,123.88,123.88
MPT00010161,MNT0008107,MAT00149,1,24.65,24.65
MPT00010162,MNT0008107,MAT00148,1,84.11,84.11
MPT00010163,MNT0027524,MAT00248,1,458.15,458.15
MPT00010164,MNT0014169,MAT00236,2,190.32,380.64
MPT00010165,MNT0014169,MAT00242,1,202.84,202.84
MPT00010166,MNT0020880,MAT00238,2,186.92,373.84
MPT00010167,MNT0028754,MAT00231,1,393.79,393.79
MPT00010168,MNT0028754,MAT00246,1,347.51,347.51
MPT00010169,MNT0028754,MAT00233,1,229.6,229.6
MPT00010170,MNT0028754,MAT00228,2,62.9,125.8
MPT00010171,MNT0026576,MAT00248,1,493.3,493.3
MPT00010172,MNT0026576,MAT00244,1,210.27,210.27
MPT00010173,MNT0026576,MAT00250,2,3300.01,6600.02
MPT00010174,MNT0023384,MAT00248,1,523.76,523.76
MPT00010175,MNT0023384,MAT00240,1,633.13,633.13
MPT00010176,MNT0013313,MAT00242,1,188.91,188.91
MPT00010177,MNT0013364,MAT00234,2,286.69,573.38
MPT00010178,MNT0013388,MAT00234,1,286.24,286.24
MPT00010179,MNT0013388,MAT00231,1,443.1,443.1
MPT00010180,MNT0009950,MAT00077,1,476.82,476.82
MPT00010181,MNT0009950,MAT00095,3,31.51,94.53
MPT00010182,MNT0009950,MAT00089,2,542.0,1084.0
MPT00010183,MNT0028806,MAT00228,2,63.18,126.36
MPT00010184,MNT0028806,MAT00243,1,1419.77,1419.77
MPT00010185,MNT0028806,MAT00250,1,2925.87,2925.87
MPT00010186,MNT0018251,MAT00242,1,170.63,170.63
MPT00010187,MNT0018251,MAT00239,2,749.6,1499.2
MPT00010188,MNT0018251,MAT00234,1,262.85,262.85
MPT00010189,MNT0008261,MAT00075,1,121.36,121.36
MPT00010190,MNT0001437,MAT00013,1,118.4,118.4
MPT00010191,MNT0014757,MAT00245,1,107.04,107.04
MPT00010192,MNT0014757,MAT00250,2,3303.67,6607.34
MPT00010193,MNT0007266,MAT00202,1,60.46,60.46
MPT00010194,MNT0007266,MAT00205,1,141.87,141.87
MPT00010195,MNT0018168,MAT00248,1,549.14,549.14
MPT00010196,MNT0021141,MAT00240,2,674.83,1349.66
MPT00010197,MNT0029447,MAT00244,1,181.29,181.29
MPT00010198,MNT0029447,MAT00240,1,572.27,572.27
MPT00010199,MNT0019929,MAT00236,1,190.1,190.1
MPT00010200,MNT0008562,MAT00203,1,69.79,69.79
MPT00010201,MNT0021775,MAT00229,1,447.32,447.32
MPT00010202,MNT0021775,MAT00243,1,1204.62,1204.62
MPT00010203,MNT0018209,MAT00235,1,290.79,290.79
MPT00010204,MNT0018209,MAT00244,3,219.84,659.52
MPT00010205,MNT0029856,MAT00233,2,236.21,472.42
MPT00010206,MNT0029856,MAT00237,1,854.01,854.01
MPT00010207,MNT0024245,MAT00237,1,953.65,953.65
MPT00010208,MNT0007141,MAT00039,1,178.21,178.21
MPT00010209,MNT0007141,MAT00034,1,81.03,81.03
MPT00010210,MNT0010554,MAT00209,1,284.65,284.65
MPT00010211,MNT0010554,MAT00203,1,67.83,67.83
MPT00010212,MNT0010554,MAT00209,2,319.98,639.96
MPT00010213,MNT0028470,MAT00229,1,446.45,446.45
MPT00010214,MNT0003767,MAT00104,1,451.63,451.63
MPT00010215,MNT0001139,MAT00006,1,366.18,366.18
MPT00010216,MNT0001139,MAT00009,2,498.48,996.96
MPT00010217,MNT0006129,MAT00084,2,191.77,383.54
MPT00010218,MNT0006129,MAT00084,1,205.98,205.98
MPT00010219,MNT0006129,MAT00080,1,169.87,169.87
MPT00010220,MNT0006129,MAT00095,1,34.46,34.46
MPT00010221,MNT0018161,MAT00241,1,155.49,155.49
MPT00010222,MNT0018161,MAT00246,1,324.92,324.92
MPT00010223,MNT0018161,MAT00242,1,169.88,169.88
MPT00010224,MNT0004564,MAT00101,1,53.3,53.3
