inspection_id,production_order_id,product_id,inspection_date,inspected_quantity,defect_quantity,defect_rate,quality_status,defect_type
QI0001971,PRD0001971,MZ-FG-E16,2026-01-29,22,1,0.0455,Conditional Pass,Paint Inconsistency
QI0001972,PRD0001972,FG226,2025-11-13,29,2,0.069,Conditional Pass,Wiring Fault
QI0001973,PRD0001973,MZ-FG-E16,2026-05-25,55,1,0.0182,Pass,Assembly Misalignment
QI0001974,PRD0001974,MZ-TG-E202,2025-03-01,47,2,0.0426,Conditional Pass,Paint Inconsistency
QI0001975,PRD0001975,MZ-FG-C900,2026-03-17,61,4,0.0656,Conditional Pass,Assembly Misalignment
QI0001976,PRD0001976,MZ-TG-A20,2025-05-15,2,0,0.0,Pass,None
QI0001977,PRD0001977,MZ-FG-R100,2025-01-10,188,2,0.0106,Pass,Electrical Fault
QI0001978,PRD0001978,MZ-FG-C20,2025-05-20,88,2,0.0227,Pass,Surface Scratch
QI0001979,PRD0001979,MZ-FG-C10,2025-11-17,83,7,0.0843,Conditional Pass,Assembly Misalignment
QI0001980,PRD0001980,MZ-FG-M500,2025-04-27,115,12,0.1043,Fail,Assembly Misalignment
QI0001981,PRD0001981,MZ-FG-M525,2025-11-14,72,3,0.0417,Conditional Pass,Surface Scratch
QI0001982,PRD0001982,MZ-FG-R100,2025-04-19,32,0,0.0,Pass,None
QI0001983,PRD0001983,M1,2025-07-07,83,1,0.012,Pass,Assembly Misalignment
QI0001984,PRD0001984,MZ-FG-M500,2025-08-12,98,7,0.0714,Conditional Pass,Wiring Fault
QI0001985,PRD0001985,MZ-FG-C20,2025-01-26,38,1,0.0263,Pass,Weld Defect
QI0001986,PRD0001986,MZ-FG-E103,2025-02-25,69,2,0.029,Pass,Material Crack
QI0001987,PRD0001987,MZ-TG-Y240,2026-06-19,11,0,0.0,Pass,None
QI0001988,PRD0001988,CM-FL-V00,2025-10-31,34,2,0.0588,Conditional Pass,Assembly Misalignment
QI0001989,PRD0001989,MZ-FG-E101,2025-07-15,18,0,0.0,Pass,None
QI0001990,PRD0001990,MZ-FG-P010,2025-04-25,14,0,0.0,Pass,None
QI0001991,PRD0001991,MZ-FG-E102,2025-03-15,111,4,0.036,Conditional Pass,Wiring Fault
QI0001992,PRD0001992,MZ-FG-C21,2025-01-31,58,3,0.0517,Conditional Pass,Paint Inconsistency
QI0001993,PRD0001993,M-01,2025-06-28,6,0,0.0,Pass,None
QI0001994,PRD0001994,MZ-FG-C900,2025-02-03,42,2,0.0476,Conditional Pass,Wiring Fault
QI0001995,PRD0001995,MZ-FG-E101,2025-02-06,88,3,0.0341,Conditional Pass,Dimensional Deviation
QI0001996,PRD0001996,MZ-FG-E101,2026-03-20,3,0,0.0,Pass,None
QI0001997,PRD0001997,MZ-FG-E101,2025-10-25,50,1,0.02,Pass,Surface Scratch
QI0001998,PRD0001998,MZ-FG-R200,2026-01-27,86,3,0.0349,Conditional Pass,Dimensional Deviation
QI0001999,PRD0001999,MZ-FG-E15,2025-03-22,16,0,0.0,Pass,None
QI0002000,PRD0002000,MZ-FG-R300,2026-05-29,196,11,0.0561,Conditional Pass,Assembly Misalignment
QI0002001,PRD0002001,M1,2026-06-03,61,3,0.0492,Conditional Pass,Wiring Fault
QI0002002,PRD0002002,MZ-FG-E108,2026-05-15,129,45,0.3488,Fail,Material Crack
QI0002003,PRD0002003,MZ-FG-C990,2026-05-23,144,28,0.1944,Fail,Assembly Misalignment
QI0002004,PRD0002004,MZ-TG-SR01,2025-01-21,52,2,0.0385,Conditional Pass,Assembly Misalignment
QI0002005,PRD0002005,MZ-FG-E108,2025-07-23,45,6,0.1333,Fail,Material Crack
QI0002006,PRD0002006,MZ-TG-A26,2026-01-28,146,3,0.0205,Pass,Dimensional Deviation
QI0002007,PRD0002007,MZ-TG-Y240,2025-09-03,30,1,0.0333,Conditional Pass,Weld Defect
QI0002008,PRD0002008,MZ-FG-M525,2025-05-28,32,4,0.125,Fail,Surface Scratch
QI0002009,PRD0002009,MZ-FG-M550,2025-06-16,15,0,0.0,Pass,None
QI0002010,PRD0002010,MZ-FG-E108,2026-06-19,105,2,0.019,Pass,Wiring Fault
QI0002011,PRD0002011,MZ-FG-P010,2025-12-10,74,6,0.0811,Conditional Pass,Paint Inconsistency
QI0002012,PRD0002012,FG226,2025-10-30,81,6,0.0741,Conditional Pass,Paint Inconsistency
QI0002013,PRD0002013,MZ-FG-M500,2025-10-25,22,0,0.0,Pass,None
QI0002014,PRD0002014,MZ-FG-E17,2026-02-09,20,1,0.05,Conditional Pass,Material Crack
QI0002015,PRD0002015,MZ-TG-Y200,2026-05-08,28,1,0.0357,Conditional Pass,Paint Inconsistency
QI0002016,PRD0002016,MZ-FG-R100,2025-01-22,75,3,0.04,Conditional Pass,Paint Inconsistency
QI0002017,PRD0002017,MZ-TG-A25,2025-11-29,107,3,0.028,Pass,Dimensional Deviation
QI0002018,PRD0002018,MZ-FG-C21,2025-10-17,46,5,0.1087,Fail,Material Crack
QI0002019,PRD0002019,MZ-FG-M525,2025-02-01,66,23,0.3485,Fail,Weld Defect
QI0002020,PRD0002020,MZ-TG-Y200,2025-04-11,2,0,0.0,Pass,None
QI0002021,PRD0002021,MZ-FG-M550,2025-07-02,223,3,0.0135,Pass,Electrical Fault
QI0002022,PRD0002022,M1,2025-01-10,69,10,0.1449,Fail,Material Crack
QI0002023,PRD0002023,MZ-TG-A27,2025-07-21,76,25,0.3289,Fail,Material Crack
QI0002024,PRD0002024,MZ-FG-C21,2025-10-22,36,3,0.0833,Conditional Pass,Dimensional Deviation
QI0002025,PRD0002025,MZ-TG-A25,2025-01-26,23,1,0.0435,Conditional Pass,Electrical Fault
QI0002026,PRD0002026,MZ-TG-E202,2026-03-12,37,0,0.0,Pass,None
QI0002027,PRD0002027,MZ-FG-E17,2026-02-18,34,1,0.0294,Pass,Dimensional Deviation
QI0002028,PRD0002028,FG226,2025-04-05,58,1,0.0172,Pass,Assembly Misalignment
QI0002029,PRD0002029,M-01,2026-04-22,42,4,0.0952,Conditional Pass,Material Crack
QI0002030,PRD0002030,MZ-TG-A20,2025-08-15,47,3,0.0638,Conditional Pass,Surface Scratch
QI0002031,PRD0002031,MZ-FG-C21,2025-08-24,25,0,0.0,Pass,None
QI0002032,PRD0002032,MZ-FG-E108,2025-03-16,110,2,0.0182,Pass,Surface Scratch
QI0002033,PRD0002033,MZ-FG-E17,2025-08-14,23,1,0.0435,Conditional Pass,Surface Scratch
QI0002034,PRD0002034,MZ-TG-SR01,2025-07-24,52,1,0.0192,Pass,Weld Defect
QI0002035,PRD0002035,TG11,2025-12-01,11,0,0.0,Pass,None
QI0002036,PRD0002036,MZ-TG-E202,2026-05-26,27,9,0.3333,Fail,Wiring Fault
QI0002037,PRD0002037,MZ-FG-C21,2025-09-07,41,1,0.0244,Pass,Weld Defect
QI0002038,PRD0002038,MZ-FG-M525,2025-05-09,78,25,0.3205,Fail,Weld Defect
QI0002039,PRD0002039,MZ-FG-E16,2025-02-14,102,9,0.0882,Conditional Pass,Material Crack
QI0002040,PRD0002040,MZ-FG-C900,2025-07-24,11,1,0.0909,Conditional Pass,Wiring Fault
QI0002041,PRD0002041,MZ-TG-A25,2025-09-22,51,3,0.0588,Conditional Pass,Material Crack
QI0002042,PRD0002042,MZ-FG-R300,2025-10-12,29,2,0.069,Conditional Pass,Paint Inconsistency
QI0002043,PRD0002043,MZ-TG-A20,2026-06-25,104,4,0.0385,Conditional Pass,Paint Inconsistency
QI0002044,PRD0002044,MZ-TG-A25,2025-12-09,71,6,0.0845,Conditional Pass,Surface Scratch
QI0002045,PRD0002045,MZ-TG-E202,2025-05-28,85,1,0.0118,Pass,Weld Defect
QI0002046,PRD0002046,MZ-TG-Y120,2025-05-23,50,6,0.12,Fail,Dimensional Deviation
QI0002047,PRD0002047,MZ-FG-C20,2026-05-09,9,0,0.0,Pass,None
QI0002048,PRD0002048,MZ-FG-C900,2025-05-17,91,17,0.1868,Fail,Wiring Fault
QI0002049,PRD0002049,MZ-TG-A20,2025-05-03,51,3,0.0588,Conditional Pass,Paint Inconsistency
QI0002050,PRD0002050,CM-FL-V00,2025-05-11,102,0,0.0,Pass,None
QI0002051,PRD0002051,CM-FL-V00,2025-01-02,16,0,0.0,Pass,None
QI0002052,PRD0002052,MZ-TG-A20,2025-08-09,13,2,0.1538,Fail,Wiring Fault
QI0002053,PRD0002053,MZ-FG-C10,2025-05-05,6,0,0.0,Pass,None
QI0002054,PRD0002054,MZ-TG-A27,2025-02-12,81,1,0.0123,Pass,Weld Defect
QI0002055,PRD0002055,MZ-FG-E103,2025-07-22,48,14,0.2917,Fail,Assembly Misalignment
QI0002056,PRD0002056,MZ-FG-C900,2026-05-22,3,0,0.0,Pass,None
QI0002057,PRD0002057,MZ-TG-A27,2025-01-15,112,5,0.0446,Conditional Pass,Wiring Fault
QI0002058,PRD0002058,M-01,2025-05-28,85,6,0.0706,Conditional Pass,Assembly Misalignment
QI0002059,PRD0002059,MZ-FG-P010,2025-11-27,30,2,0.0667,Conditional Pass,Wiring Fault
QI0002060,PRD0002060,MZ-FG-R300,2025-02-14,78,4,0.0513,Conditional Pass,Assembly Misalignment
QI0002061,PRD0002061,MZ-TG-A27,2025-04-05,34,3,0.0882,Conditional Pass,Wiring Fault
QI0002062,PRD0002062,CM-FL-V00,2025-09-20,128,16,0.125,Fail,Surface Scratch
QI0002063,PRD0002063,MZ-FG-C950,2025-02-15,83,1,0.012,Pass,Material Crack
QI0002064,PRD0002064,MZ-FG-M500,2026-03-10,119,5,0.042,Conditional Pass,Electrical Fault
QI0002065,PRD0002065,MZ-FG-M550,2025-02-18,27,1,0.037,Conditional Pass,Electrical Fault
QI0002066,PRD0002066,MZ-FG-C21,2025-05-08,55,3,0.0545,Conditional Pass,Surface Scratch
QI0002067,PRD0002067,MZ-FG-E15,2025-02-05,34,1,0.0294,Pass,Surface Scratch
QI0002068,PRD0002068,M1,2025-11-27,158,5,0.0316,Conditional Pass,Wiring Fault
QI0002069,PRD0002069,MZ-FG-M500,2025-11-24,25,1,0.04,Conditional Pass,Electrical Fault
QI0002070,PRD0002070,MZ-FG-P010,2025-04-24,30,1,0.0333,Conditional Pass,Assembly Misalignment
QI0002071,PRD0002071,MZ-FG-C10,2025-03-22,19,0,0.0,Pass,None
QI0002072,PRD0002072,MZ-FG-E16,2025-01-22,134,10,0.0746,Conditional Pass,Paint Inconsistency
QI0002073,PRD0002073,MZ-FG-E16,2025-03-21,24,2,0.0833,Conditional Pass,Assembly Misalignment
QI0002074,PRD0002074,MZ-TG-Y200,2025-01-08,58,1,0.0172,Pass,Material Crack
QI0002075,PRD0002075,MZ-FG-E103,2026-05-10,3,0,0.0,Pass,None
QI0002076,PRD0002076,MZ-TG-Y200,2026-06-14,47,1,0.0213,Pass,Electrical Fault
QI0002077,PRD0002077,MZ-TG-E202,2026-03-18,13,0,0.0,Pass,None
QI0002078,PRD0002078,MZ-TG-Y200,2025-09-17,73,2,0.0274,Pass,Wiring Fault
QI0002079,PRD0002079,MZ-TG-Y120,2026-01-25,138,3,0.0217,Pass,Electrical Fault
QI0002080,PRD0002080,MZ-FG-R300,2025-04-29,90,5,0.0556,Conditional Pass,Wiring Fault
QI0002081,PRD0002081,MZ-FG-C900,2026-01-21,95,0,0.0,Pass,None
QI0002082,PRD0002082,MZ-FG-R300,2025-07-04,115,8,0.0696,Conditional Pass,Dimensional Deviation
QI0002083,PRD0002083,MZ-FG-C21,2025-12-23,254,8,0.0315,Conditional Pass,Surface Scratch
QI0002084,PRD0002084,MZ-FG-M525,2025-08-10,76,4,0.0526,Conditional Pass,Wiring Fault
QI0002085,PRD0002085,M-01,2025-10-10,89,1,0.0112,Pass,Material Crack
QI0002086,PRD0002086,MZ-TG-E202,2025-09-24,30,1,0.0333,Conditional Pass,Paint Inconsistency
QI0002087,PRD0002087,MZ-TG-A26,2026-03-21,186,8,0.043,Conditional Pass,Dimensional Deviation
QI0002088,PRD0002088,MZ-TG-A27,2025-10-24,38,2,0.0526,Conditional Pass,Surface Scratch
QI0002089,PRD0002089,MZ-FG-E108,2025-07-20,64,7,0.1094,Fail,Assembly Misalignment
QI0002090,PRD0002090,MZ-TG-A20,2025-09-18,74,2,0.027,Pass,Wiring Fault
QI0002091,PRD0002091,MZ-TG-Y200,2025-06-08,3,0,0.0,Pass,None
QI0002092,PRD0002092,MZ-TG-E202,2026-03-28,75,2,0.0267,Pass,Wiring Fault
QI0002093,PRD0002093,MZ-FG-C20,2026-04-23,23,1,0.0435,Conditional Pass,Wiring Fault
QI0002094,PRD0002094,MZ-FG-E17,2025-06-17,15,1,0.0667,Conditional Pass,Material Crack
QI0002095,PRD0002095,MZ-FG-P010,2026-03-14,25,0,0.0,Pass,None
QI0002096,PRD0002096,MZ-TG-E202,2026-06-24,42,2,0.0476,Conditional Pass,Surface Scratch
QI0002097,PRD0002097,MZ-FG-R200,2025-06-20,1,0,0.0,Pass,None
QI0002098,PRD0002098,MZ-FG-C21,2025-02-18,24,0,0.0,Pass,None
QI0002099,PRD0002099,MZ-FG-P010,2025-04-05,103,3,0.0291,Pass,Electrical Fault
QI0002100,PRD0002100,MZ-FG-C900,2026-01-22,32,1,0.0312,Conditional Pass,Dimensional Deviation
QI0002101,PRD0002101,MZ-FG-E101,2026-02-09,22,1,0.0455,Conditional Pass,Material Crack
QI0002102,PRD0002102,MZ-FG-C10,2025-05-31,24,1,0.0417,Conditional Pass,Dimensional Deviation
QI0002103,PRD0002103,MZ-FG-R300,2025-12-01,24,0,0.0,Pass,None
QI0002104,PRD0002104,MZ-FG-R100,2026-05-19,85,3,0.0353,Conditional Pass,Paint Inconsistency
QI0002105,PRD0002105,MZ-FG-C900,2025-07-31,61,0,0.0,Pass,None
QI0002106,PRD0002106,MZ-TG-SR01,2026-04-04,71,3,0.0423,Conditional Pass,Assembly Misalignment
QI0002107,PRD0002107,MZ-FG-R200,2026-01-11,135,5,0.037,Conditional Pass,Assembly Misalignment
QI0002108,PRD0002108,MZ-TG-Y200,2025-06-05,58,1,0.0172,Pass,Surface Scratch
QI0002109,PRD0002109,MZ-TG-A20,2025-11-12,44,1,0.0227,Pass,Assembly Misalignment
QI0002110,PRD0002110,MZ-FG-R100,2025-02-15,140,11,0.0786,Conditional Pass,Wiring Fault
QI0002111,PRD0002111,MZ-FG-E101,2026-01-27,39,2,0.0513,Conditional Pass,Dimensional Deviation
QI0002112,PRD0002112,MZ-FG-R300,2025-11-05,55,2,0.0364,Conditional Pass,Paint Inconsistency
QI0002113,PRD0002113,M1,2025-02-06,10,0,0.0,Pass,None
QI0002114,PRD0002114,MZ-TG-E202,2026-04-29,87,3,0.0345,Conditional Pass,Paint Inconsistency
QI0002115,PRD0002115,MZ-TG-Y240,2025-01-06,27,1,0.037,Conditional Pass,Surface Scratch
QI0002116,PRD0002116,TG11,2026-01-14,41,2,0.0488,Conditional Pass,Dimensional Deviation
QI0002117,PRD0002117,MZ-FG-R300,2026-02-04,30,1,0.0333,Conditional Pass,Wiring Fault
QI0002118,PRD0002118,MZ-FG-E17,2026-03-14,61,5,0.082,Conditional Pass,Electrical Fault
QI0002119,PRD0002119,MZ-FG-M525,2026-03-21,52,3,0.0577,Conditional Pass,Wiring Fault
QI0002120,PRD0002120,MZ-FG-M525,2026-03-24,101,4,0.0396,Conditional Pass,Dimensional Deviation
QI0002121,PRD0002121,M-01,2025-12-05,35,1,0.0286,Pass,Assembly Misalignment
QI0002122,PRD0002122,MZ-TG-SR01,2025-04-20,128,4,0.0312,Conditional Pass,Weld Defect
QI0002123,PRD0002123,MZ-TG-A26,2026-02-07,36,2,0.0556,Conditional Pass,Material Crack
QI0002124,PRD0002124,MZ-TG-E202,2026-05-25,2,0,0.0,Pass,None
QI0002125,PRD0002125,MZ-TG-Y200,2026-04-17,58,1,0.0172,Pass,Paint Inconsistency
QI0002126,PRD0002126,MZ-FG-C990,2025-08-28,59,1,0.0169,Pass,Wiring Fault
QI0002127,PRD0002127,MZ-FG-M500,2025-03-10,17,1,0.0588,Conditional Pass,Assembly Misalignment
QI0002128,PRD0002128,MZ-FG-C21,2026-03-05,45,7,0.1556,Fail,Assembly Misalignment
QI0002129,PRD0002129,MZ-FG-C10,2026-03-19,75,2,0.0267,Pass,Assembly Misalignment
QI0002130,PRD0002130,MZ-FG-R100,2026-01-22,21,2,0.0952,Conditional Pass,Surface Scratch
QI0002131,PRD0002131,M-01,2026-01-02,14,0,0.0,Pass,None
QI0002132,PRD0002132,MZ-FG-R100,2025-03-24,53,2,0.0377,Conditional Pass,Weld Defect
QI0002133,PRD0002133,MZ-FG-E103,2026-05-28,24,5,0.2083,Fail,Weld Defect
QI0002134,PRD0002134,MZ-FG-C990,2025-04-18,13,1,0.0769,Conditional Pass,Surface Scratch
QI0002135,PRD0002135,MZ-FG-C10,2025-02-28,87,12,0.1379,Fail,Dimensional Deviation
QI0002136,PRD0002136,MZ-TG-Y120,2025-10-01,70,11,0.1571,Fail,Surface Scratch
QI0002137,PRD0002137,MZ-FG-C990,2026-05-29,112,6,0.0536,Conditional Pass,Dimensional Deviation
QI0002138,PRD0002138,M-01,2026-02-10,40,0,0.0,Pass,None
QI0002139,PRD0002139,MZ-FG-M525,2025-12-06,41,1,0.0244,Pass,Material Crack
QI0002140,PRD0002140,MZ-TG-Y200,2026-04-05,50,2,0.04,Conditional Pass,Wiring Fault
QI0002141,PRD0002141,MZ-FG-C990,2026-02-13,30,10,0.3333,Fail,Dimensional Deviation
QI0002142,PRD0002142,TG11,2025-01-16,164,1,0.0061,Pass,Weld Defect
QI0002143,PRD0002143,MZ-TG-A20,2025-11-13,84,3,0.0357,Conditional Pass,Surface Scratch
QI0002144,PRD0002144,MZ-FG-C900,2026-02-02,56,1,0.0179,Pass,Wiring Fault
QI0002145,PRD0002145,MZ-FG-M525,2025-05-04,76,13,0.1711,Fail,Wiring Fault
QI0002146,PRD0002146,MZ-TG-Y120,2026-03-16,35,1,0.0286,Pass,Surface Scratch
QI0002147,PRD0002147,MZ-TG-E202,2026-03-24,53,2,0.0377,Conditional Pass,Surface Scratch
QI0002148,PRD0002148,MZ-FG-E102,2026-05-22,98,5,0.051,Conditional Pass,Dimensional Deviation
QI0002149,PRD0002149,MZ-FG-E16,2025-09-12,22,0,0.0,Pass,None
QI0002150,PRD0002150,MZ-FG-M525,2025-01-18,150,17,0.1133,Fail,Dimensional Deviation
QI0002151,PRD0002151,MZ-FG-E108,2026-03-09,43,3,0.0698,Conditional Pass,Wiring Fault
QI0002152,PRD0002152,MZ-FG-P010,2026-02-18,36,0,0.0,Pass,None
QI0002153,PRD0002153,MZ-FG-C20,2025-01-28,29,3,0.1034,Fail,Dimensional Deviation
QI0002154,PRD0002154,MZ-FG-C20,2025-10-12,42,3,0.0714,Conditional Pass,Material Crack
QI0002155,PRD0002155,MZ-TG-A26,2025-06-05,29,0,0.0,Pass,None
QI0002156,PRD0002156,MZ-FG-E17,2025-04-20,2,0,0.0,Pass,None
QI0002157,PRD0002157,MZ-FG-C21,2025-06-18,20,1,0.05,Conditional Pass,Weld Defect
QI0002158,PRD0002158,MZ-FG-C900,2025-07-27,25,3,0.12,Fail,Electrical Fault
QI0002159,PRD0002159,MZ-FG-M525,2025-07-29,41,0,0.0,Pass,None
QI0002160,PRD0002160,MZ-TG-E202,2026-05-19,46,2,0.0435,Conditional Pass,Dimensional Deviation
QI0002161,PRD0002161,MZ-FG-C21,2025-02-08,20,0,0.0,Pass,None
QI0002162,PRD0002162,MZ-TG-Y120,2026-03-03,36,2,0.0556,Conditional Pass,Paint Inconsistency
QI0002163,PRD0002163,MZ-FG-C10,2025-02-17,65,12,0.1846,Fail,Surface Scratch
QI0002164,PRD0002164,MZ-TG-A26,2025-08-19,72,3,0.0417,Conditional Pass,Assembly Misalignment
QI0002165,PRD0002165,MZ-FG-C900,2025-09-04,43,1,0.0233,Pass,Electrical Fault
QI0002166,PRD0002166,MZ-FG-R200,2025-11-28,114,24,0.2105,Fail,Assembly Misalignment
QI0002167,PRD0002167,MZ-FG-C990,2026-06-01,48,10,0.2083,Fail,Weld Defect
QI0002168,PRD0002168,MZ-FG-E108,2026-04-15,42,2,0.0476,Conditional Pass,Paint Inconsistency
QI0002169,PRD0002169,MZ-FG-C21,2025-03-10,3,0,0.0,Pass,None
QI0002170,PRD0002170,MZ-FG-M500,2026-05-26,29,2,0.069,Conditional Pass,Weld Defect
QI0002171,PRD0002171,MZ-FG-P010,2026-02-06,31,2,0.0645,Conditional Pass,Electrical Fault
QI0002172,PRD0002172,MZ-FG-E103,2026-03-09,153,42,0.2745,Fail,Assembly Misalignment
QI0002173,PRD0002173,MZ-FG-P010,2026-03-26,39,1,0.0256,Pass,Assembly Misalignment
QI0002174,PRD0002174,MZ-FG-R100,2026-03-24,36,0,0.0,Pass,None
QI0002175,PRD0002175,M1,2025-02-08,94,13,0.1383,Fail,Wiring Fault
QI0002176,PRD0002176,M1,2026-01-01,31,1,0.0323,Conditional Pass,Electrical Fault
QI0002177,PRD0002177,MZ-FG-R200,2026-03-04,61,1,0.0164,Pass,Wiring Fault
QI0002178,PRD0002178,MZ-FG-E15,2026-02-11,44,1,0.0227,Pass,Dimensional Deviation
QI0002179,PRD0002179,MZ-FG-R300,2025-11-15,97,1,0.0103,Pass,Wiring Fault
QI0002180,PRD0002180,MZ-FG-R300,2025-04-13,40,1,0.025,Pass,Electrical Fault
QI0002181,PRD0002181,MZ-TG-A25,2026-03-10,80,28,0.35,Fail,Assembly Misalignment
QI0002182,PRD0002182,MZ-FG-R200,2025-11-22,31,1,0.0323,Conditional Pass,Electrical Fault
QI0002183,PRD0002183,MZ-TG-A27,2026-04-16,41,4,0.0976,Conditional Pass,Paint Inconsistency
QI0002184,PRD0002184,MZ-TG-SR01,2026-04-20,102,5,0.049,Conditional Pass,Paint Inconsistency
QI0002185,PRD0002185,MZ-TG-A20,2025-01-10,58,1,0.0172,Pass,Surface Scratch
QI0002186,PRD0002186,MZ-FG-E108,2026-01-21,37,1,0.027,Pass,Material Crack
QI0002187,PRD0002187,TG11,2025-08-25,64,6,0.0938,Conditional Pass,Assembly Misalignment
QI0002188,PRD0002188,MZ-FG-C21,2025-06-20,38,3,0.0789,Conditional Pass,Material Crack
QI0002189,PRD0002189,MZ-FG-M500,2025-09-12,59,2,0.0339,Conditional Pass,Surface Scratch
QI0002190,PRD0002190,MZ-FG-C21,2025-06-13,44,3,0.0682,Conditional Pass,Assembly Misalignment
QI0002191,PRD0002191,MZ-TG-A25,2025-05-26,51,0,0.0,Pass,None
QI0002192,PRD0002192,TG11,2026-06-11,64,2,0.0312,Conditional Pass,Assembly Misalignment
QI0002193,PRD0002193,MZ-FG-E15,2025-05-30,12,0,0.0,Pass,None
QI0002194,PRD0002194,MZ-FG-E17,2026-01-21,32,1,0.0312,Conditional Pass,Paint Inconsistency
QI0002195,PRD0002195,MZ-FG-E102,2026-05-08,28,0,0.0,Pass,None
QI0002196,PRD0002196,MZ-FG-P010,2025-07-03,37,1,0.027,Pass,Surface Scratch
QI0002197,PRD0002197,MZ-FG-C21,2025-12-13,103,5,0.0485,Conditional Pass,Assembly Misalignment
QI0002198,PRD0002198,MZ-FG-C21,2025-02-23,21,1,0.0476,Conditional Pass,Wiring Fault
QI0002199,PRD0002199,MZ-FG-E101,2026-01-10,47,2,0.0426,Conditional Pass,Assembly Misalignment
QI0002200,PRD0002200,MZ-TG-A27,2025-08-15,51,4,0.0784,Conditional Pass,Wiring Fault
QI0002201,PRD0002201,MZ-FG-C950,2025-05-02,38,1,0.0263,Pass,Surface Scratch
QI0002202,PRD0002202,MZ-FG-C950,2026-01-02,19,0,0.0,Pass,None
QI0002203,PRD0002203,MZ-FG-E17,2026-03-20,24,0,0.0,Pass,None
QI0002204,PRD0002204,CM-FL-V00,2025-06-03,82,8,0.0976,Conditional Pass,Dimensional Deviation
QI0002205,PRD0002205,MZ-TG-A26,2026-04-14,253,4,0.0158,Pass,Assembly Misalignment
QI0002206,PRD0002206,MZ-TG-A26,2025-08-04,1,0,0.0,Pass,None
QI0002207,PRD0002207,MZ-TG-Y240,2026-01-28,30,1,0.0333,Conditional Pass,Material Crack
QI0002208,PRD0002208,MZ-TG-E202,2025-01-22,110,1,0.0091,Pass,Dimensional Deviation
QI0002209,PRD0002209,MZ-TG-Y120,2025-11-15,89,1,0.0112,Pass,Wiring Fault
QI0002210,PRD0002210,MZ-FG-M500,2025-09-17,6,2,0.3333,Fail,Assembly Misalignment
QI0002211,PRD0002211,MZ-FG-E103,2025-10-24,34,1,0.0294,Pass,Material Crack
QI0002212,PRD0002212,MZ-FG-E101,2025-07-17,15,1,0.0667,Conditional Pass,Material Crack
QI0002213,PRD0002213,MZ-FG-M500,2025-12-30,25,0,0.0,Pass,None
QI0002214,PRD0002214,M-01,2025-08-03,120,6,0.05,Conditional Pass,Electrical Fault
QI0002215,PRD0002215,MZ-TG-Y120,2026-04-14,77,1,0.013,Pass,Surface Scratch
QI0002216,PRD0002216,MZ-FG-M525,2025-03-07,19,0,0.0,Pass,None
QI0002217,PRD0002217,MZ-FG-R300,2025-10-15,23,1,0.0435,Conditional Pass,Assembly Misalignment
QI0002218,PRD0002218,M-01,2025-09-28,110,3,0.0273,Pass,Wiring Fault
QI0002219,PRD0002219,MZ-FG-R200,2026-05-08,114,6,0.0526,Conditional Pass,Wiring Fault
QI0002220,PRD0002220,MZ-TG-SR01,2026-03-08,20,1,0.05,Conditional Pass,Material Crack
QI0002221,PRD0002221,MZ-TG-E202,2025-06-25,9,1,0.1111,Fail,Material Crack
QI0002222,PRD0002222,MZ-TG-A25,2025-01-30,29,0,0.0,Pass,None
QI0002223,PRD0002223,MZ-TG-E202,2025-08-16,150,2,0.0133,Pass,Dimensional Deviation
QI0002224,PRD0002224,MZ-FG-M525,2026-06-29,35,5,0.1429,Fail,Dimensional Deviation
QI0002225,PRD0002225,MZ-FG-M500,2025-01-26,28,1,0.0357,Conditional Pass,Wiring Fault
QI0002226,PRD0002226,MZ-FG-C990,2025-11-16,89,2,0.0225,Pass,Paint Inconsistency
QI0002227,PRD0002227,FG226,2026-04-19,150,4,0.0267,Pass,Assembly Misalignment
QI0002228,PRD0002228,MZ-FG-M550,2025-08-16,9,0,0.0,Pass,None
QI0002229,PRD0002229,MZ-TG-Y240,2025-12-11,52,1,0.0192,Pass,Electrical Fault
QI0002230,PRD0002230,MZ-FG-C950,2025-04-08,30,1,0.0333,Conditional Pass,Surface Scratch
QI0002231,PRD0002231,MZ-FG-E108,2025-05-05,38,0,0.0,Pass,None
QI0002232,PRD0002232,MZ-FG-C990,2025-12-21,27,1,0.037,Conditional Pass,Weld Defect
QI0002233,PRD0002233,MZ-FG-E102,2025-04-08,38,9,0.2368,Fail,Weld Defect
QI0002234,PRD0002234,MZ-FG-C20,2025-04-15,52,2,0.0385,Conditional Pass,Wiring Fault
QI0002235,PRD0002235,MZ-TG-A20,2025-10-25,14,0,0.0,Pass,None
QI0002236,PRD0002236,MZ-FG-C21,2026-06-17,62,2,0.0323,Conditional Pass,Dimensional Deviation
QI0002237,PRD0002237,MZ-FG-M550,2025-08-21,32,2,0.0625,Conditional Pass,Wiring Fault
QI0002238,PRD0002238,MZ-FG-C990,2025-12-02,17,0,0.0,Pass,None
QI0002239,PRD0002239,MZ-FG-E101,2025-06-17,62,3,0.0484,Conditional Pass,Weld Defect
QI0002240,PRD0002240,MZ-FG-E17,2026-05-11,34,1,0.0294,Pass,Surface Scratch
QI0002241,PRD0002241,MZ-FG-C990,2026-05-21,23,0,0.0,Pass,None
QI0002242,PRD0002242,MZ-FG-C900,2025-10-02,38,1,0.0263,Pass,Paint Inconsistency
